game_id,tournament,blue_team,red_team,blue_picks,red_picks,blue_players,red_players,first_to_five,blue_time,red_time,is_ambiguous,first_to_ten,blue_time10,red_time10,ft10_ambiguous,blue_kills10,red_kills10
11308-11308_game_3,LPL,Weibo Gaming,Bilibili Gaming,"Renekton,Brand,Yone,Ziggs,Rell","Gnar,Zyra,Corki,Kalista,Renata Glasc","Breathe,Tarzan,Xiaohu,Light,Crisp","Bin,Wei,Knight,Elk,ON",red,17.326933333333333,4.99625,0,red,,17.832016666666668,0,3,6
11275-11275_game_1,LPL,JD Gaming,FunPlus Phoenix,"Rumble,Lee Sin,Corki,Zeri,Rell","K'Sante,Taliyah,Tristana,Ezreal,Nautilus","sheer,Kanavi,Yagao,Ruler,MISSING","Zdz,milkyway,Care,deokdam,Life",blue,11.166116666666666,12.33275,0,blue,15.49925,19.333183333333334,0,3,3
11275-11275_game_2,LPL,FunPlus Phoenix,JD Gaming,"Renekton,Karthus,Corki,Kai'Sa,Pyke","K'Sante,Brand,Tristana,Kalista,Alistar","Zdz,milkyway,Care,deokdam,Life","sheer,Kanavi,Yagao,Ruler,MISSING",red,21.493833333333335,8.4893,0,red,,21.493833333333335,0,3,5
11275-11275_game_3,LPL,JD Gaming,FunPlus Phoenix,"K'Sante,Karthus,Tristana,Jhin,Rell","Poppy,Zyra,Corki,Ezreal,Braum","sheer,Kanavi,Yagao,Ruler,MISSING","Zdz,milkyway,Care,deokdam,Life",blue,13.9901,23.827516666666668,0,blue,23.327266666666667,32.82455,0,2,1
11299-11299_game_1,LPL,LGD Gaming,FunPlus Phoenix,"Jayce,Lillia,Tristana,Ezreal,Nautilus","Ornn,Brand,Corki,Ashe,Leona","Burdol,Meteor,haichao,Kepler,Jinjiao","Zdz,milkyway,Care,deokdam,Life",blue,11.3254,16.831866666666667,0,blue,21.160050000000002,21.325666666666667,1,3,3
11299-11299_game_2,LPL,FunPlus Phoenix,LGD Gaming,"Renekton,Kindred,Lucian,Kai'Sa,Alistar","Jayce,Nidalee,Corki,Ezreal,Nautilus","Zdz,milkyway,Care,deokdam,Life","Burdol,Meteor,haichao,Kepler,Jinjiao",red,20.831799999999998,15.16505,0,blue,24.83331666666667,24.83331666666667,1,1,1
11299-11299_game_3,LPL,LGD Gaming,FunPlus Phoenix,"Poppy,Lillia,Lucian,Ezreal,Leona","K'Sante,Brand,Zeri,Ashe,Braum","Burdol,Meteor,haichao,Kepler,Jinjiao","Zdz,milkyway,Care,deokdam,Life",red,19.665333333333333,13.497583333333333,0,red,22.156299999999998,17.995633333333334,0,3,2
11305-11305_game_1,LPL,LNG Esports,FunPlus Phoenix,"K'Sante,Nidalee,Tristana,Kai'Sa,Rakan","Twisted Fate,Lillia,Corki,Miss Fortune,Leona","Zika,Weiwei,Scout,GALA,Hang","Zdz,milkyway,Care,deokdam,Life",red,29.494933333333332,14.333133333333334,0,red,,19.16146666666667,0,0,1
11305-11305_game_2,LPL,FunPlus Phoenix,LNG Esports,"Twisted Fate,Brand,Corki,Ashe,Braum","Gnar,Zyra,Lucian,Ezreal,Alistar","Zdz,milkyway,Care,deokdam,Life","Zika,Weiwei,Scout,GALA,Hang",blue,23.326683333333335,24.997400000000003,0,blue,32.49041666666667,35.99378333333333,0,1,1
11292-11292_game_2,LPL,Ninjas in Pyjamas,FunPlus Phoenix,"Renekton,Diana,Yasuo,Senna,Ornn","K'Sante,Brand,Tristana,Ezreal,Rell","shanji,Aki,Rookie,Photic,Zhuo","Zdz,milkyway,Care,deokdam,Life",red,16.49996666666667,16.332333333333334,0,red,27.15445,18.16398333333333,0,2,2
11292-11292_game_3,LPL,FunPlus Phoenix,Ninjas in Pyjamas,"K'Sante,Kindred,Lucian,Kai'Sa,Leona","Shyvana,Brand,Yone,Ezreal,Braum","Zdz,milkyway,Care,deokdam,Life","shanji,Aki,Rookie,Photic,Zhuo",blue,13.326566666666668,29.164316666666664,0,blue,29.164316666666664,,0,2,2
11320-11320_game_1,LPL,FunPlus Phoenix,Top Esports,"Rumble,Sejuani,Zeri,Jhin,Leona","K'Sante,Brand,Lucian,Miss Fortune,Braum","Zdz,milkyway,Care,deokdam,Life","369,Tian,Creme,JackeyLove,Meiko",blue,14.826233333333333,16.996233333333333,0,blue,21.331416666666666,23.99905,0,4,0
11320-11320_game_2,LPL,Top Esports,FunPlus Phoenix,"Ornn,Lillia,Corki,Miss Fortune,Rell","Renekton,Diana,Lucian,Kai'Sa,Nautilus","369,Tian,Creme,JackeyLove,Meiko","Zdz,milkyway,Care,deokdam,Life",blue,6.1658,23.657766666666664,0,blue,15.823566666666666,,0,8,2
11323-11323_game_1,LPL,FunPlus Phoenix,Weibo Gaming,"K'Sante,Kindred,Zeri,Kai'Sa,Leona","Kennen,Maokai,Corki,Ezreal,Alistar","Zdz,milkyway,Care,deokdam,Life","Breathe,Tarzan,Xiaohu,Light,Crisp",blue,11.165616666666667,17.651733333333333,0,blue,14.827166666666667,19.825633333333332,0,3,2
11323-11323_game_2,LPL,Weibo Gaming,FunPlus Phoenix,"Kennen,Karthus,Lucian,Ezreal,Rell","Twisted Fate,Shyvana,Yone,Miss Fortune,Rumble","Breathe,Tarzan,Xiaohu,Light,Crisp","Zdz,milkyway,Care,deokdam,Life",red,19.49318333333333,16.162966666666666,0,red,27.828166666666668,27.66035,0,0,2
11280-11280_game_1,LPL,LGD Gaming,JD Gaming,"Camille,Brand,Lucian,Zeri,Leona","K'Sante,Zyra,Corki,Ezreal,Rell","Burdol,Meteor,haichao,Shaoye,Jinjiao","sheer,Kanavi,Yagao,Ruler,MISSING",red,27.166549999999997,18.999466666666667,0,red,,26.49915,0,2,4
11280-11280_game_2,LPL,JD Gaming,LGD Gaming,"K'Sante,Nidalee,Tristana,Miss Fortune,Nautilus","Poppy,Brand,Corki,Kalista,Rell","sheer,Kanavi,Yagao,Ruler,MISSING","Burdol,Meteor,haichao,Shaoye,Jinjiao",blue,12.994116666666667,19.4942,0,blue,25.0,27.82793333333333,0,2,1
11311-11311_game_1,LPL,LNG Esports,JD Gaming,"Gnar,Karthus,Lucian,Jhin,Leona","K'Sante,Zyra,Corki,Miss Fortune,Nautilus","Zika,Weiwei,Scout,GALA,Hang","sheer,Kanavi,Yagao,Ruler,MISSING",blue,30.330949999999998,32.32391666666667,0,blue,33.66635,,0,0,1
11311-11311_game_2,LPL,JD Gaming,LNG Esports,"Gnar,Nidalee,Lucian,Xayah,Leona","Kennen,Lillia,Yone,Zeri,Rakan","sheer,Kanavi,Yagao,Ruler,MISSING","Zika,Weiwei,Scout,GALA,Hang",red,18.831333333333337,10.498416666666666,0,red,34.159416666666665,18.831333333333337,0,3,3
11311-11311_game_3,LPL,LNG Esports,JD Gaming,"Camille,Karthus,Yone,Ziggs,Maokai","Gnar,Zyra,Lucian,Kalista,Renata Glasc","Zika,Weiwei,Scout,GALA,Hang","sheer,Kanavi,Yagao,Ruler,MISSING",blue,18.9939,,0,blue,26.998933333333333,,0,0,1
11300-11300_game_1,LPL,Ninjas in Pyjamas,JD Gaming,"K'Sante,Brand,Corki,Kai'Sa,Leona","Gnar,Lillia,Lucian,Ezreal,Rell","shanji,Aki,Rookie,Photic,Zhuo","sheer,Kanavi,Yagao,Ruler,MISSING",blue,23.996100000000002,24.1658,0,blue,31.990299999999998,38.16453333333333,0,2,2
11300-11300_game_2,LPL,JD Gaming,Ninjas in Pyjamas,"K'Sante,Zyra,Lucian,Ashe,Rell","Shyvana,Lillia,Yone,Ziggs,Leona","sheer,Kanavi,Yagao,Ruler,MISSING","shanji,Aki,Rookie,Photic,Zhuo",red,10.661566666666666,6.831466666666667,0,red,22.33025,15.49785,0,4,8
11329-11329_game_1,LPL,JD Gaming,Top Esports,"K'Sante,Zyra,Corki,Jhin,Leona","Rumble,Ivern,Lucian,Miss Fortune,Alistar","sheer,Kanavi,Yagao,Ruler,MISSING","369,Tian,Creme,JackeyLove,Meiko",blue,14.827716666666667,19.492166666666666,0,blue,27.8199,31.161099999999998,0,3,1
11329-11329_game_2,LPL,Top Esports,JD Gaming,"Renekton,Ivern,Zeri,Ezreal,Alistar","Gnar,Lillia,Jayce,Miss Fortune,Rell","369,Tian,Creme,JackeyLove,Meiko","sheer,Kanavi,Yagao,Ruler,MISSING",blue,18.996616666666668,23.99665,0,red,,25.663733333333333,0,0,0
11269-11269_game_1,LPL,JD Gaming,Weibo Gaming,"Skarner,Zyra,Tristana,Ezreal,Karma","Mordekaiser,Sejuani,Corki,Kalista,Renata Glasc","sheer,Kanavi,Yagao,Ruler,MISSING","Breathe,Tarzan,Xiaohu,Light,Crisp",blue,15.162316666666667,23.49975,0,blue,23.333333333333332,35.66101666666667,0,4,1
11269-11269_game_2,LPL,Weibo Gaming,JD Gaming,"Renekton,Brand,Tristana,Senna,Ornn","Jax,Karthus,Corki,Ezreal,Leona","Breathe,Tarzan,Xiaohu,Light,Crisp","sheer,Kanavi,Yagao,Ruler,MISSING",red,13.656416666666667,9.16535,0,blue,28.165200000000002,,0,2,5
11318-11318_game_1,LPL,LGD Gaming,LNG Esports,"Gnar,Lillia,Tristana,Kai'Sa,Leona","Rumble,Sejuani,Azir,Ezreal,Alistar","Burdol,Meteor,haichao,Shaoye,Jinjiao","Zika,Weiwei,Scout,GALA,Hang",blue,11.9902,13.158483333333333,0,blue,24.8234,24.8234,1,1,0
11318-11318_game_2,LPL,LNG Esports,LGD Gaming,"Aatrox,Maokai,Lucian,Ezreal,Rell","Rumble,Lillia,Corki,Draven,Nautilus","Zika,Weiwei,Scout,GALA,Hang","Burdol,Meteor,haichao,Shaoye,Jinjiao",blue,12.32765,19.165483333333334,0,blue,20.830983333333332,,0,3,0
11318-11318_game_3,LPL,LGD Gaming,LNG Esports,"Rumble,Lillia,Zeri,Jhin,Leona","K'Sante,Maokai,Azir,Ashe,Braum","Burdol,Meteor,haichao,Shaoye,Jinjiao","Zika,Weiwei,Scout,GALA,Hang",blue,23.485233333333333,23.6599,0,blue,29.498083333333334,,0,0,0
11326-11326_game_1,LPL,Ninjas in Pyjamas,LGD Gaming,"Rumble,Lillia,Lucian,Senna,Ornn","K'Sante,Taliyah,Tristana,Ezreal,Rell","shanji,Leyan,Rookie,Photic,Zhuo","Burdol,Meteor,haichao,Shaoye,Jinjiao",blue,9.83265,14.332566666666667,0,blue,18.665816666666668,21.666283333333336,0,6,1
11326-11326_game_2,LPL,LGD Gaming,Ninjas in Pyjamas,"K'Sante,Shyvana,Yone,Kai'Sa,Leona","Rumble,Karthus,Zeri,Ezreal,Maokai","Burdol,Meteor,haichao,Shaoye,Jinjiao","shanji,Leyan,Rookie,Photic,Zhuo",blue,10.4996,11.166133333333333,0,red,23.498083333333334,19.998116666666665,0,3,3
11326-11326_game_3,LPL,Ninjas in Pyjamas,LGD Gaming,"Nasus,Nidalee,Lucian,Kai'Sa,Alistar","K'Sante,Lillia,Corki,Ezreal,Rell","shanji,Leyan,Rookie,Photic,Zhuo","Burdol,Meteor,haichao,Shaoye,Jinjiao",red,,15.492033333333334,0,red,,21.998616666666667,0,0,1
11302-11302_game_1,LPL,Top Esports,LGD Gaming,"K'Sante,Brand,Zeri,Ezreal,Leona","Gnar,Zyra,Corki,Ashe,Nautilus","369,Tian,Creme,JackeyLove,Meiko","Burdol,Meteor,haichao,Kepler,Jinjiao",blue,14.999116666666668,24.326183333333333,0,blue,33.66631666666667,,0,3,2
11302-11302_game_2,LPL,LGD Gaming,Top Esports,"K'Sante,Brand,Corki,Ashe,Braum","Mordekaiser,Lillia,Lucian,Ezreal,Leona","Burdol,Meteor,haichao,Kepler,Jinjiao","369,Tian,Creme,JackeyLove,Meiko",red,18.666116666666667,13.665633333333334,0,red,32.99935,32.83275,1,3,2
11314-11314_game_1,LPL,Weibo Gaming,LGD Gaming,"Rumble,Sejuani,Tristana,Ezreal,Leona","K'Sante,Brand,Corki,Ashe,Nautilus","Breathe,Tarzan,Xiaohu,Light,Crisp","Burdol,Meteor,haichao,Shaoye,Jinjiao",blue,13.4939,23.82743333333333,0,blue,21.997799999999998,,0,4,0
11314-11314_game_2,LPL,LGD Gaming,Weibo Gaming,"Gnar,Brand,Corki,Zeri,Leona","Jax,Sejuani,Tristana,Ezreal,Rakan","Burdol,Meteor,haichao,Shaoye,Jinjiao","Breathe,Tarzan,Xiaohu,Light,Crisp",blue,15.163383333333334,20.499399999999998,0,blue,20.331683333333334,23.989383333333333,0,4,2
11271-11271_game_1,LPL,Ninjas in Pyjamas,LNG Esports,"Mordekaiser,Sejuani,Corki,Ashe,Rakan","K'Sante,Nidalee,Yone,Ezreal,Nautilus","shanji,Aki,Rookie,Photic,Zhuo","Zika,Weiwei,Scout,GALA,Hang",red,17.332449999999998,14.831383333333333,0,red,,19.498299999999997,0,1,1
11271-11271_game_2,LPL,LNG Esports,Ninjas in Pyjamas,"Rumble,Sejuani,Corki,Senna,Nautilus","Ryze,Maokai,Tristana,Ezreal,Braum","Zika,Weiwei,Scout,GALA,Hang","shanji,Aki,Rookie,Photic,Zhuo",red,,18.8307,0,red,,21.997583333333335,0,0,1
11288-11288_game_1,LPL,LNG Esports,Top Esports,"Ryze,Sejuani,Yone,Miss Fortune,Leona","Kennen,Xin Zhao,Azir,Ezreal,Braum","Zika,Weiwei,Scout,GALA,Hang","369,Tian,Creme,JackeyLove,Meiko",red,19.82838333333333,19.662133333333333,1,red,,27.32885,0,1,2
11288-11288_game_2,LPL,Top Esports,LNG Esports,"K'Sante,Brand,Corki,Miss Fortune,Leona","Camille,Sejuani,Yone,Ziggs,Rakan","369,Tian,Creme,JackeyLove,Meiko","Zika,Weiwei,Scout,GALA,Hang",red,23.6644,14.8316,0,red,,21.49363333333333,0,0,1
11277-11277_game_1,LPL,LNG Esports,Weibo Gaming,"Rumble,Sejuani,Corki,Ezreal,Poppy","Dr. Mundo,Kha'Zix,Tristana,Ziggs,Rell","Zika,Weiwei,Scout,GALA,Hang","Breathe,Tarzan,Xiaohu,Light,Crisp",blue,11.329033333333333,16.661983333333335,0,blue,23.330966666666665,,0,2,3
11277-11277_game_2,LPL,Weibo Gaming,LNG Esports,"Gnar,Brand,Lucian,Miss Fortune,Leona","K'Sante,Karthus,Corki,Ezreal,Alistar","Breathe,Tarzan,Xiaohu,Light,Crisp","Zika,Weiwei,Scout,GALA,Hang",red,27.831,17.99955,0,red,,30.327366666666666,0,2,1
11277-11277_game_3,LPL,LNG Esports,Weibo Gaming,"K'Sante,Nidalee,Tristana,Ezreal,Rakan","Gnar,Brand,Corki,Ziggs,Leona","Zika,Weiwei,Scout,GALA,Hang","Breathe,Tarzan,Xiaohu,Light,Crisp",blue,31.163616666666666,,0,,,,1,0,1
11309-11309_game_1,LPL,Top Esports,Ninjas in Pyjamas,"Ornn,Nidalee,Corki,Ezreal,Leona","Renekton,Zyra,Lucian,Ziggs,Rakan","369,Tian,Creme,JackeyLove,Meiko","shanji,Aki,Rookie,Photic,Zhuo",red,20.49611666666667,20.49611666666667,1,red,36.82463333333333,23.322850000000003,0,0,1
11309-11309_game_2,LPL,Ninjas in Pyjamas,Top Esports,"Kennen,Sejuani,Lucian,Senna,Ornn","K'Sante,Ivern,Zeri,Ezreal,Leona","shanji,Aki,Rookie,Photic,Zhuo","369,Tian,Creme,JackeyLove,Meiko",blue,10.8316,13.657166666666665,0,blue,21.999533333333332,,0,4,1
11285-11285_game_1,LPL,Weibo Gaming,Ninjas in Pyjamas,"Renekton,Nidalee,Lucian,Senna,Ornn","Kennen,Lee Sin,Azir,Miss Fortune,Nautilus","Breathe,Tarzan,Xiaohu,Light,Crisp","shanji,Aki,Rookie,Photic,Zhuo",blue,23.332866666666668,,0,blue,25.49915,,0,1,0
11285-11285_game_2,LPL,Ninjas in Pyjamas,Weibo Gaming,"K'Sante,Sejuani,Corki,Zeri,Lulu","Renekton,Lillia,Yone,Senna,Ornn","shanji,Aki,Rookie,Photic,Zhuo","Breathe,Tarzan,Xiaohu,Light,Crisp",red,11.8223,11.495683333333334,0,blue,26.6653,30.160866666666667,0,2,4
11294-11294_game_1,LPL,Top Esports,Weibo Gaming,"K'Sante,Zyra,Corki,Miss Fortune,Leona","Camille,Brand,Yone,Ashe,Braum","369,Tian,Creme,JackeyLove,Meiko","Breathe,Tarzan,Xiaohu,Light,Crisp",red,14.163383333333334,14.163383333333334,1,red,24.165666666666667,19.66085,0,2,3
11294-11294_game_2,LPL,Weibo Gaming,Top Esports,"Rumble,Poppy,Corki,Kalista,Renata Glasc","Kennen,Sejuani,Tristana,Ezreal,Karma","Breathe,Tarzan,Xiaohu,Light,Crisp","369,Tian,Creme,JackeyLove,Meiko",blue,11.328916666666666,20.33325,0,blue,20.33325,,0,3,2
11298-11298_game_1,LPL,Invictus Gaming,EDward Gaming,"K'Sante,Lillia,Corki,Ziggs,Nautilus","Renekton,Brand,Lucian,Zeri,Rell","YSKM,GLFS,neny,Ahn,Vampire","Solokill,Jiejie,Cryin,Leave,Wink",blue,15.663649999999999,24.99588333333333,0,blue,30.331433333333333,,0,2,1
11298-11298_game_2,LPL,EDward Gaming,Invictus Gaming,"Renekton,Vi,Azir,Ezreal,Maokai","Gwen,Lillia,Lucian,Kai'Sa,Rell","Solokill,Jiejie,Cryin,Leave,Wink","YSKM,GLFS,neny,Ahn,Vampire",blue,17.330366666666666,,0,blue,28.830316666666665,,0,0,0
11281-11281_game_1,LPL,EDward Gaming,Oh My God,"Renekton,Brand,Corki,Kai'Sa,Rakan","Kennen,Vi,Lucian,Ezreal,Nautilus","Solokill,Jiejie,Cryin,Leave,Wink","Hery,Tianzhen,Angel,Starry,ppgod",red,24.16415,23.9996,1,red,30.83135,28.498,0,0,1
11281-11281_game_2,LPL,Oh My God,EDward Gaming,"Renekton,Vi,LeBlanc,Ezreal,Poppy","K'Sante,Lee Sin,Malzahar,Kai'Sa,Rakan","Hery,Tianzhen,Angel,Starry,ppgod","Solokill,Jiejie,Cryin,Leave,Wink",red,17.996233333333333,17.8297,1,red,,26.496583333333334,0,2,0
11281-11281_game_3,LPL,EDward Gaming,Oh My God,"K'Sante,Brand,Corki,Zeri,Nautilus","Gnar,Lillia,Lucian,Kai'Sa,Rell","Solokill,Jiejie,Cryin,Leave,Wink","Hery,Tianzhen,Angel,Starry,ppgod",red,13.661516666666667,13.499316666666665,1,blue,22.831383333333335,,0,1,2
11291-11291_game_1,LPL,Rare Atom,EDward Gaming,"K'Sante,Zyra,Corki,Ashe,Nautilus","Gnar,Lillia,Lucian,Smolder,Rell","Xiaoxu,Xiaohao,VicLa,Assum,Jwei","Solokill,Jiejie,Cryin,Leave,Wink",blue,17.996,19.332766666666664,0,blue,24.831733333333332,,0,3,1
11291-11291_game_2,LPL,EDward Gaming,Rare Atom,"Gnar,Zyra,Corki,Aphelios,Braum","Renekton,Brand,Zeri,Jinx,Nautilus","Solokill,Jiejie,Cryin,Leave,Wink","Xiaoxu,Xiaohao,VicLa,Assum,Jwei",red,16.829366666666665,7.659066666666666,0,red,,22.332733333333334,0,4,5
11291-11291_game_3,LPL,Rare Atom,EDward Gaming,"Jax,Lillia,Lucian,Ziggs,Alistar","K'Sante,Brand,Corki,Kai'Sa,Rell","Xiaoxu,Xiaohao,VicLa,Assum,Jwei","Solokill,Jiejie,Cryin,Leave,Wink",blue,17.664616666666667,23.163083333333336,0,blue,23.163083333333336,25.993566666666666,0,0,2
11266-11266_game_1,LPL,EDward Gaming,Royal Never Give Up,"Gnar,Zyra,Tristana,Miss Fortune,Alistar","Twisted Fate,Brand,Corki,Kai'Sa,Rell","Solokill,Jiejie,Cryin,Leave,Wink","Juice,Geju,Tangyuan,huanfeng,Iwandy",blue,14.324283333333334,16.99805,0,blue,28.832449999999998,,0,3,2
11266-11266_game_2,LPL,EDward Gaming,Royal Never Give Up,"Gnar,Karthus,Corki,Miss Fortune,Rakan","K'Sante,Brand,Tristana,Jhin,Alistar","Solokill,Jiejie,Cryin,Leave,Wink","Juice,Geju,Tangyuan,huanfeng,Iwandy",red,27.661099999999998,22.826383333333336,0,red,33.82843333333333,30.665466666666667,0,0,1
11266-11266_game_3,LPL,EDward Gaming,Royal Never Give Up,"K'Sante,Karthus,Tristana,Varus,Rell","Jax,Lillia,Corki,Ziggs,Rakan","Solokill,Jiejie,Cryin,Leave,Wink","Juice,Geju,Tangyuan,huanfeng,Iwandy",red,38.497949999999996,13.824466666666666,0,red,,24.499533333333332,0,1,2
11307-11307_game_1,LPL,ThunderTalk Gaming,EDward Gaming,"Gnar,Brand,Lucian,Ezreal,Leona","K'Sante,Lillia,Corki,Smolder,Braum","HOYA,Beichuan,Ucal,1xn,Feather","Solokill,Jiejie,Cryin,Leave,Wink",red,,27.166616666666666,0,,,,1,0,0
11307-11307_game_2,LPL,EDward Gaming,ThunderTalk Gaming,"K'Sante,Lillia,Corki,Senna,Ornn","Poppy,Brand,Lucian,Ashe,Braum","Solokill,Jiejie,Cryin,Leave,Wink","HOYA,Beichuan,Ucal,1xn,Feather",blue,14.6644,17.4959,0,blue,20.824583333333333,,0,2,2
11307-11307_game_3,LPL,ThunderTalk Gaming,EDward Gaming,"Renekton,Zyra,Zeri,Kalista,Renata Glasc","Gnar,Lillia,Lucian,Ezreal,Leona","HOYA,Beichuan,Ucal,1xn,Feather","Solokill,Jiejie,Cryin,Leave,Wink",red,,15.497483333333333,0,red,,28.331183333333335,0,2,4
11319-11319_game_1,LPL,EDward Gaming,Ultra Prime,"Renekton,Brand,Corki,Ezreal,Nautilus","K'Sante,Karthus,Tristana,Draven,Rell","Solokill,Jiejie,Cryin,Leave,Wink","Qingtian,H4cker,Yuekai,Doggo,Niket",red,,25.998083333333334,0,red,,29.488783333333334,0,2,2
11319-11319_game_2,LPL,Ultra Prime,EDward Gaming,"Gnar,Zyra,Zeri,Draven,Nautilus","K'Sante,Nidalee,Corki,Smolder,Leona","Qingtian,H4cker,Yuekai,Doggo,Niket","Solokill,Jiejie,Cryin,Leave,Wink",red,23.497683333333335,21.831333333333337,0,red,34.99355,29.326816666666666,0,2,2
11272-11272_game_1,LPL,EDward Gaming,Team WE,"Jax,Lillia,Tristana,Varus,Rell","Gragas,Zyra,Corki,Kai'Sa,Nautilus","Solokill,Jiejie,Cryin,Leave,Wink","Wayward,Yanxiang,FoFo,Able,Mark",red,22.4953,18.830233333333336,0,red,,25.328833333333332,0,2,1
11272-11272_game_2,LPL,Team WE,EDward Gaming,"Renekton,Brand,Tristana,Zeri,Maokai","K'Sante,Zyra,Corki,Kai'Sa,Rakan","Wayward,Yanxiang,FoFo,Able,Mark","Solokill,Jiejie,Cryin,Leave,Wink",blue,20.15965,29.32965,0,,,,1,1,1
11289-11289_game_1,LPL,Invictus Gaming,Oh My God,"K'Sante,Lillia,Yone,Kai'Sa,Rakan","Gnar,Vi,LeBlanc,Zeri,Rell","YSKM,GLFS,neny,Ahn,Vampire","Hery,Tianzhen,Angel,Starry,ppgod",red,20.99545,17.83148333333333,0,red,26.990983333333336,21.331983333333334,0,2,2
11289-11289_game_2,LPL,Oh My God,Invictus Gaming,"Aatrox,Kindred,LeBlanc,Ezreal,Leona","Kennen,Sejuani,Yone,Kai'Sa,Rell","Hery,Tianzhen,Angel,Starry,ppgod","YSKM,GLFS,neny,Ahn,Vampire",red,18.998183333333333,11.985866666666668,0,red,24.499816666666668,19.166616666666666,0,2,2
11289-11289_game_3,LPL,Invictus Gaming,Oh My God,"Kennen,Kindred,Galio,Kalista,Rell","K'Sante,Lee Sin,LeBlanc,Ashe,Leona","YSKM,GLFS,neny,Ahn,Vampire","Hery,Tianzhen,Angel,Starry,ppgod",blue,20.8264,25.993066666666667,0,red,,31.1556,0,2,0
11283-11283_game_1,LPL,Rare Atom,Invictus Gaming,"K'Sante,Lillia,Lucian,Ashe,Bard","Camille,Brand,Renekton,Miss Fortune,Maokai","Xiaoxu,Xiaohao,VicLa,Assum,Jwei","YSKM,GLFS,neny,Ahn,Vampire",blue,16.162366666666667,24.497816666666665,0,blue,19.8213,,0,1,0
11283-11283_game_2,LPL,Invictus Gaming,Rare Atom,"Gwen,Vi,Corki,Miss Fortune,Leona","Camille,Lillia,Lucian,Ziggs,Poppy","YSKM,GLFS,neny,Ahn,Vampire","Xiaoxu,Xiaohao,VicLa,Assum,Jwei",red,16.832433333333334,11.493150000000002,0,red,26.162816666666668,18.499166666666667,0,3,3
11313-11313_game_1,LPL,Invictus Gaming,Royal Never Give Up,"K'Sante,Taliyah,Lucian,Draven,Rell","Renekton,Brand,Corki,Miss Fortune,Alistar","YSKM,GLFS,neny,Ahn,Vampire","Juice,Geju,Xzz,huanfeng,Tangyuan",blue,13.49985,18.666633333333333,0,red,27.329583333333336,23.327983333333336,0,2,0
11313-11313_game_2,LPL,Royal Never Give Up,Invictus Gaming,"Gnar,Wukong,Akali,Ashe,Rakan","K'Sante,Maokai,Corki,Miss Fortune,Alistar","Juice,Geju,Xzz,huanfeng,Tangyuan","YSKM,GLFS,neny,Ahn,Vampire",blue,17.989649999999997,20.66515,0,blue,23.6602,27.1655,0,2,0
11313-11313_game_3,LPL,Invictus Gaming,Royal Never Give Up,"K'Sante,Brand,Yone,Draven,Nautilus","Gnar,Zyra,Corki,Ezreal,Rell","YSKM,GLFS,neny,Ahn,Vampire","Juice,Geju,Xzz,huanfeng,Tangyuan",blue,12.65095,13.985416666666667,0,blue,22.33243333333333,28.163616666666666,0,1,0
11276-11276_game_1,LPL,ThunderTalk Gaming,Invictus Gaming,"Kennen,Brand,Twisted Fate,Zeri,Alistar","Jax,Lillia,Yone,Ezreal,Nautilus","HOYA,Beichuan,Ucal,1xn,Feather","YSKM,GLFS,neny,Ahn,Vampire",blue,19.994149999999998,,0,blue,27.33295,,0,2,1
11276-11276_game_2,LPL,Invictus Gaming,ThunderTalk Gaming,"Jax,Sejuani,Jayce,Ziggs,Leona","Gragas,Zyra,Lucian,Ezreal,Alistar","YSKM,GLFS,neny,Ahn,Vampire","HOYA,Beichuan,Ucal,1xn,Feather",red,18.49843333333333,16.9978,0,blue,24.99363333333333,26.820283333333336,0,2,3
11270-11270_game_1,LPL,Ultra Prime,Invictus Gaming,"Gnar,Sejuani,Corki,Ezreal,Braum","Camille,Brand,Tristana,Kai'Sa,Rell","Qingtian,H4cker,Yuekai,Doggo,Niket","YSKM,GLFS,neny,Ahn,Vampire",blue,18.328933333333335,20.330949999999998,0,blue,20.662249999999997,28.828866666666666,0,4,2
11270-11270_game_2,LPL,Invictus Gaming,Ultra Prime,"Renekton,Lillia,Kennen,Kai'Sa,Rell","Nasus,Brand,Lucian,Ezreal,Leona","YSKM,GLFS,neny,Ahn,Vampire","Qingtian,H4cker,Yuekai,Doggo,Niket",red,27.990033333333333,20.997883333333334,0,red,38.49855,29.498866666666668,0,0,0
11321-11321_game_1,LPL,Invictus Gaming,Team WE,"K'Sante,Maokai,Yone,Kai'Sa,Rell","Darius,Sejuani,Corki,Xayah,Leona","YSKM,GLFS,neny,Ahn,Vampire","Wayward,Yanxiang,FoFo,Able,Mark",blue,17.486633333333334,31.165266666666664,0,blue,35.16396666666667,,0,0,0
11321-11321_game_2,LPL,Invictus Gaming,Team WE,"Camille,Sejuani,Irelia,Kai'Sa,Rakan","Vayne,Nidalee,Zeri,Ezreal,Leona","YSKM,GLFS,neny,Ahn,Vampire","Wayward,Yanxiang,FoFo,Able,Mark",red,19.997083333333332,11.821083333333332,0,red,,19.833183333333334,0,2,3
11325-11325_game_1,LPL,Oh My God,Rare Atom,"K'Sante,Lillia,Zeri,Kai'Sa,Rakan","Camille,Zyra,Lucian,Ziggs,Alistar","Hery,Tianzhen,Angel,Starry,ppgod","Xiaoxu,Xiaohao,VicLa,Assum,Jwei",blue,17.832366666666665,17.999116666666666,0,blue,23.665683333333334,,0,0,0
