game_id,tournament,year,blue_team,red_team,blue_picks,red_picks,blue_players,red_players,blue_pc_avg,red_pc_avg,first_to_five,blue_time,red_time
LOLTMNT03_302899,LTA S,2025,Flamengo MDL,Farenvehn,"Jhin,Jarvan IV,Annie,Bard,Jax","Ezreal,Pantheon,Ziggs,Karma,Yorick","Trigo,Dizin,Envy,Damage,Makes","ianshaka,Follow,Enga,Shadow,Chordy",0.8,0.0,blue,20.0,20.0
LOLTMNT03_302995,LTA S,2025,Flamengo MDL,Farenvehn,"Varus,Bel'Veth,Aurora,Renata Glasc,Garen","Aphelios,Trundle,Viktor,Nautilus,Gnar","Trigo,Dizin,Envy,Damage,Makes","ianshaka,Follow,Enga,Shadow,Chordy",0.8311,0.0,blue,20.0,20.0
LOLTMNT03_303343,LTA S,2025,Farenvehn,Flamengo MDL,"Yunara,Xin Zhao,Orianna,Alistar,Aatrox","Corki,Wukong,Akali,Rakan,Darius","ianshaka,Follow,Enga,Shadow,Chordy","Trigo,Dizin,Envy,Damage,Makes",0.15,0.6958,blue,20.0,20.0
LOLTMNT03_303480,LTA S,2025,Farenvehn,Flamengo MDL,"Sivir,Maokai,Yone,Braum,Gragas","Miss Fortune,Sejuani,Sylas,Pyke,Gwen","ianshaka,Follow,Enga,Shadow,Chordy","Trigo,Dizin,Envy,Damage,Makes",0.9,0.2709,red,20.0,10.0
LOLTMNT03_303586,LTA N,2025,Estral Esports,Conviction,"Corki,Wukong,Galio,Rakan,Ambessa","Xayah,Trundle,Ryze,Renata Glasc,Jax","Ghost,Solid,cody,Winsome,Summit","Cody Sun,Perry,V1per,Stunt,TF Blade",0.3968,1.0,blue,15.0,20.0
LOLTMNT03_303722,LTA N,2025,Conviction,Estral Esports,"Vayne,Xin Zhao,Orianna,Karma,Gragas","Sivir,Nocturne,Annie,Neeko,Jayce","V1per,Perry,Cody Sun,Stunt,TF Blade","Ghost,Solid,cody,Winsome,Summit",0.0,0.5467,red,15.0,10.0
LOLTMNT03_303842,LTA N,2025,Estral Esports,Conviction,"Smolder,Vi,Azir,Bard,Camille","Yunara,Dr. Mundo,Akali,Alistar,Olaf","Ghost,Solid,cody,Winsome,Summit","Cody Sun,Perry,V1per,Stunt,TF Blade",0.8,0.0,blue,15.0,20.0
LOLTMNT03_304116,LTA N,2025,Conviction,Estral Esports,"Tristana,Volibear,Renekton,Taric,Gwen","Kai'Sa,Jarvan IV,Cassiopeia,Rell,Sion","Cody Sun,Perry,V1per,Stunt,TF Blade","Ghost,Solid,cody,Winsome,Summit",0.0,0.4676,blue,15.0,20.0
LOLTMNT03_304178,LTA N,2025,Estral Esports,Conviction,"Ezreal,Sejuani,Sylas,Seraphine,K'Sante","Jinx,Ivern,Irelia,Braum,Aatrox","Ghost,Solid,cody,Winsome,Summit","Cody Sun,Perry,TF Blade,Stunt,V1per",0.1714,1.0,red,20.0,15.0
LOLTMNT03_304523,LTA S,2025,Flamengo MDL,Alpha7 Esports,"Kai'Sa,Trundle,Aurora,Rakan,Renekton","Corki,Pantheon,Orianna,Rell,K'Sante","Trigo,Dizin,Envy,Damage,Makes","scuro,Drakehero,random,Telas,Kiari",0.3758,0.4095,red,20.0,15.0
LOLTMNT03_304559,LTA S,2025,Alpha7 Esports,Flamengo MDL,"Sivir,Lee Sin,Galio,Neeko,Yorick","Jhin,Viego,Annie,Bard,Sion","scuro,Drakehero,random,Telas,Kiari","Trigo,Dizin,Envy,Damage,Makes",0.7333,0.5,blue,20.0,20.0
LOLTMNT03_304954,LTA N,2025,Disguised,Estral Esports,"Lucian,Poppy,Orianna,Braum,Renekton","Kai'Sa,Jarvan IV,Aurora,Alistar,Ambessa","Rahel,eXyu,DARKWINGS,huhi,Castle","Ghost,Solid,cody,Winsome,Summit",0.4806,0.4024,blue,20.0,20.0
LOLTMNT03_305144,LTA S,2025,Flamengo MDL,Alpha7 Esports,"Senna,Skarner,Ryze,Alistar,Aatrox","Xayah,Xin Zhao,Ambessa,Renata Glasc,Gwen","Trigo,Dizin,Envy,Damage,Makes","scuro,Drakehero,random,Telas,Kiari",0.6611,0.09,red,20.0,15.0
LOLTMNT03_305189,LTA S,2025,Flamengo MDL,Alpha7 Esports,"Miss Fortune,Sejuani,Sylas,Nautilus,Jax","Yunara,Vi,Akshan,Taric,Gragas","Trigo,Dizin,Envy,Damage,Makes","scuro,Drakehero,random,Telas,Kiari",0.5666,0.105,blue,10.0,15.0
LOLTMNT03_305196,LTA S,2025,Flamengo MDL,Alpha7 Esports,"Ezreal,Wukong,Akali,Braum,Sett","Varus,Brand,Taliyah,Leona,Ornn","Trigo,Dizin,Envy,Damage,Makes","scuro,Drakehero,random,Telas,Kiari",0.4183,0.7333,red,20.0,15.0
LOLTMNT03_305228,LTA N,2025,SDM Tigres,Luminosity Gaming,"Ezreal,Viego,Aurora,Alistar,Renekton","Kai'Sa,Vi,LeBlanc,Rakan,Ambessa","VirusFx,Mataz,Skyy,Ichiwin,Jauny","Tactical,Tomio,Insanity,Zeyzal,FakeGod",0.0,0.6238,red,20.0,20.0
LOLTMNT03_305274,LTA N,2025,Luminosity Gaming,SDM Tigres,"Corki,Wukong,Akali,Leona,Sion","Varus,Xin Zhao,Orianna,Nautilus,Cho'Gath","Tactical,Tomio,Insanity,Zeyzal,FakeGod","VirusFx,Mataz,Skyy,Ichiwin,Jauny",0.6467,0.0,red,20.0,20.0
LOLTMNT03_305326,LTA N,2025,Luminosity Gaming,SDM Tigres,"Zeri,Jarvan IV,Hwei,Rell,Gnar","Sivir,Qiyana,Taliyah,Braum,K'Sante","Tactical,Tomio,Insanity,Zeyzal,FakeGod","VirusFx,Mataz,Skyy,Ichiwin,Jauny",0.405,0.0,blue,15.0,20.0
LOLTMNT03_305596,LTA N,2025,Estral Esports,Disguised,"Corki,Lee Sin,Ahri,Rell,Rumble","Jhin,Vi,Azir,Leona,Ornn","Ghost,Solid,cody,Winsome,Summit","Rahel,eXyu,DARKWINGS,huhi,Castle",0.5083,0.3132,blue,15.0,20.0
LOLTMNT03_305606,LTA N,2025,Disguised,Estral Esports,"Jinx,Xin Zhao,Viktor,Lulu,K'Sante","Sivir,Nocturne,Cassiopeia,Rakan,Jax","Rahel,eXyu,DARKWINGS,huhi,Castle","Ghost,Solid,cody,Winsome,Summit",0.4639,0.5111,red,20.0,15.0
LOLTMNT03_305861,LTA S,2025,Alpha7 Esports,Isurus,"Xayah,Pantheon,Taliyah,Nautilus,Rumble","Sivir,Vi,Ahri,Braum,Ambessa","scuro,Drakehero,random,Telas,Kiari","Snaker,Josedeodo,Keine,Ackerman,Zamudo",0.4357,0.6705,blue,20.0,20.0
LOLTMNT03_305882,LTA N,2025,Luminosity Gaming,Disguised,"Ezreal,Sejuani,Mel,Rell,Aatrox","Kai'Sa,Poppy,Ryze,Blitzcrank,Sion","Tactical,Tomio,Insanity,Zeyzal,FakeGod","Rahel,eXyu,DARKWINGS,huhi,Castle",0.1586,0.639,blue,15.0,20.0
LOLTMNT03_306233,LTA S,2025,Isurus,Alpha7 Esports,"Kai'Sa,Nocturne,Orianna,Rell,Renekton","Corki,Viego,Annie,Neeko,Ornn","Snaker,Josedeodo,Keine,Ackerman,Zamudo","scuro,Drakehero,random,Telas,Kiari",0.6557,0.3667,red,20.0,20.0
LOLTMNT03_306244,LTA S,2025,Alpha7 Esports,Isurus,"Jhin,Xin Zhao,Aurora,Bard,Gwen","Lucian,Lee Sin,Ryze,Alistar,Jayce","scuro,Drakehero,random,Telas,Kiari","Snaker,Josedeodo,Keine,Ackerman,Zamudo",0.04,0.77,red,15.0,10.0
LOLTMNT03_306267,LTA N,2025,Disguised,Luminosity Gaming,"Zeri,Xin Zhao,Viktor,Rakan,K'Sante","Corki,Jarvan IV,Akali,Alistar,Ambessa","Rahel,eXyu,DARKWINGS,huhi,Castle","Tactical,Tomio,Insanity,Zeyzal,FakeGod",0.4521,0.3733,red,20.0,15.0
LOLTMNT03_306271,LTA N,2025,Luminosity Gaming,Disguised,"Sivir,Trundle,Hwei,Neeko,Rumble","Ashe,Vi,Azir,Seraphine,Aurora","Tactical,Tomio,Insanity,Zeyzal,FakeGod","Rahel,eXyu,DARKWINGS,huhi,Castle",0.14,0.48,red,20.0,20.0
LOLTMNT03_306344,LTA N,2025,SDM Tigres,Estral Esports,"Kai'Sa,Jarvan IV,Galio,Rell,K'Sante","Corki,Vi,Vayne,Rakan,Aurora","VirusFx,Mataz,Skyy,Ichiwin,Jauny","Ghost,Solid,cody,Winsome,Shintalx",0.0,0.8111,red,20.0,15.0
LOLTMNT03_306345,LTA N,2025,SDM Tigres,Estral Esports,"Zeri,Poppy,Orianna,Nautilus,Renekton","Sivir,Lee Sin,LeBlanc,Alistar,Gragas","VirusFx,Mataz,Skyy,Ichiwin,Jauny","Ghost,Solid,cody,Winsome,Shintalx",0.0,0.6167,red,20.0,10.0
LOLTMNT03_306351,LTA N,2025,Estral Esports,SDM Tigres,"Ezreal,Wukong,Annie,Leona,Malphite","Jhin,Xin Zhao,Sylas,Bard,Jax","Ghost,Solid,cody,Winsome,Shintalx","VirusFx,Mataz,Skyy,Ichiwin,Jauny",0.6,0.0,blue,10.0,20.0
LOLTMNT03_306449,LTA N,2025,Luminosity Gaming,Estral Esports,"Sivir,Vi,Viktor,Nautilus,Sion","Xayah,Lee Sin,LeBlanc,Rakan,Gragas","Tactical,Tomio,Insanity,Zeyzal,FakeGod","Ghost,Solid,cody,Winsome,Shintalx",0.7477,0.4444,red,20.0,20.0
LOLTMNT03_306451,LTA N,2025,Estral Esports,Luminosity Gaming,"Corki,Lillia,Smolder,Rell,Akali","Jinx,Maokai,Ezreal,Milio,Renekton","Ghost,Solid,cody,Winsome,Shintalx","Tactical,Tomio,Insanity,Zeyzal,FakeGod",0.22,0.4857,red,20.0,15.0
LOLTMNT03_306785,LTA N,2025,Disguised,Luminosity Gaming,"Jinx,Skarner,Ziggs,Lulu,Jax","Ezreal,Nidalee,Kog'Maw,Pantheon,Gnar","Rahel,eXyu,DARKWINGS,huhi,Castle","Tactical,Tomio,Insanity,Zeyzal,FakeGod",0.5627,0.1036,blue,20.0,20.0
LOLTMNT03_307055,LTA N,2025,Luminosity Gaming,Estral Esports,"Kai'Sa,Wukong,Galio,Alistar,Gnar","Yunara,Jarvan IV,Sylas,Neeko,Orianna","Tactical,Tomio,Insanity,Zeyzal,FakeGod","Ghost,Solid,cody,Winsome,Shintalx",0.5721,0.1667,blue,15.0,20.0
LOLTMNT03_307497,LTA N,2025,Disguised,Luminosity Gaming,"Xayah,Xin Zhao,Azir,Rakan,K'Sante","Kai'Sa,Maokai,Corki,Alistar,Ambessa","Rahel,eXyu,DARKWINGS,huhi,Castle","Tactical,Tomio,Insanity,Zeyzal,FakeGod",0.4305,0.2138,red,20.0,20.0
LOLTMNT03_307498,LTA N,2025,Luminosity Gaming,Disguised,"Zeri,Vi,Ahri,Nautilus,Aurora","Lucian,Jarvan IV,Ryze,Braum,Rumble","Tactical,Tomio,Insanity,Zeyzal,FakeGod","Rahel,eXyu,DARKWINGS,huhi,Castle",0.721,0.4617,blue,15.0,20.0
LOLTMNT03_307499,LTA N,2025,Disguised,Luminosity Gaming,"Yunara,Wukong,Hwei,Rell,Aatrox","Sivir,Sejuani,Cassiopeia,Leona,Renekton","Rahel,eXyu,DARKWINGS,huhi,Castle","Tactical,Tomio,Insanity,Zeyzal,FakeGod",0.4177,0.2057,red,20.0,20.0
LOLTMNT04_106064,LEC,2025,Karmine Corp,GiantX,"Ezreal,Xin Zhao,Taliyah,Rakan,Rumble","Varus,Skarner,Hwei,Neeko,Aurora","Caliste,Yike,Vladi,Targamas,Canna","Noah,ISMA,Jackies,Jun,Lot",0.6094,0.5043,red,20.0,20.0
LOLTMNT04_106078,LEC,2025,GiantX,Karmine Corp,"Xayah,Poppy,Azir,Alistar,Jax","Kai'Sa,Vi,Ahri,Leona,Gnar","Noah,ISMA,Jackies,Jun,Lot","Caliste,Yike,Vladi,Targamas,Canna",0.5719,0.4565,blue,15.0,20.0
LOLTMNT04_106127,LEC,2025,Team BDS,G2 Esports,"Ziggs,Maokai,Tristana,Leona,Gnar","Kai'Sa,Dr. Mundo,Taliyah,Nautilus,Yasuo","Ice,113,nuc,Parus,Irrelevant","Hans Sama,SkewMond,Caps,Labrov,BrokenBlade",0.4757,0.6262,blue,15.0,20.0
LOLTMNT04_106164,LEC,2025,SK Gaming,Rogue,"Ezreal,Vi,Corki,Rell,Rumble","Kalista,Xin Zhao,Orianna,Rakan,Galio","Keduii,Boukada,RKR,Loopy,JNX","Patrik,Malrang,Larssen,Execute,Adam",0.5022,0.2094,red,20.0,20.0
LOLTMNT04_106166,LEC,2025,Rogue,SK Gaming,"Varus,Pantheon,Taliyah,Alistar,Ambessa","Miss Fortune,Maokai,Yone,Leona,Urgot","Patrik,Malrang,Larssen,Execute,Adam","Keduii,Boukada,RKR,Loopy,JNX",0.3715,0.04,red,20.0,15.0
LOLTMNT04_106169,LEC,2025,SK Gaming,Rogue,"Sivir,Jarvan IV,Viktor,Nautilus,Jax","Kai'Sa,Sejuani,Tristana,Braum,Aatrox","Keduii,Boukada,RKR,Loopy,JNX","Patrik,Malrang,Larssen,Execute,Adam",0.2333,0.378,red,20.0,15.0
LOLTMNT04_106173,LEC,2025,Team Vitality,Movistar KOI,"Kai'Sa,Pantheon,Viktor,Poppy,Rumble","Jhin,Xin Zhao,Taliyah,Rell,Gwen","Carzzy,Lyncas,Czajek,Nisqy,Naak Nako","Supa,Elyoya,Jojopyun,Alvaro,Myrwn",0.6219,0.4684,blue,10.0,20.0
LOLTMNT04_106786,LEC,2025,GiantX,G2 Esports,"Jhin,Pantheon,Taliyah,Rell,Sion","Caitlyn,Maokai,Hwei,Braum,Aatrox","Noah,ISMA,Jackies,Jun,Lot","Hans Sama,SkewMond,Caps,Labrov,BrokenBlade",0.3519,0.6336,red,20.0,20.0
LOLTMNT04_106797,LEC,2025,Movistar KOI,Fnatic,"Corki,Naafiri,Ahri,Rell,Rumble","Kai'Sa,Pantheon,Taliyah,Alistar,Warwick","Supa,Elyoya,Jojopyun,Alvaro,Myrwn","Upset,Razork,Humanoid,Mikyx,Oscarinin",0.5737,0.6658,red,20.0,20.0
LOLTMNT04_106812,LEC,2025,Movistar KOI,Fnatic,"Tristana,Skarner,Sylas,Neeko,Gwen","Xayah,Vi,Viktor,Renata Glasc,Jayce","Supa,Elyoya,Jojopyun,Alvaro,Myrwn","Upset,Razork,Humanoid,Mikyx,Oscarinin",0.5679,0.562,red,20.0,20.0
LOLTMNT04_106845,LEC,2025,G2 Esports,Fnatic,"Varus,Maokai,Jayce,Alistar,Jax","Ezreal,Vi,Taliyah,Braum,K'Sante","Hans Sama,SkewMond,Caps,Labrov,BrokenBlade","Upset,Razork,Humanoid,Mikyx,Oscarinin",0.7241,0.5583,blue,10.0,20.0
LOLTMNT04_106860,LEC,2025,G2 Esports,Fnatic,"Miss Fortune,Zyra,Gragas,Leona,Aatrox","Corki,Pantheon,Aurelion Sol,Nautilus,Sion","Hans Sama,SkewMond,Caps,Labrov,BrokenBlade","Upset,Razork,Humanoid,Mikyx,Oscarinin",0.5497,0.6353,red,20.0,10.0
LOLTMNT04_106881,LEC,2025,Movistar KOI,GiantX,"Kai'Sa,Vi,Ahri,Rell,Rumble","Xayah,Pantheon,Taliyah,Alistar,Gwen","Supa,Elyoya,Jojopyun,Alvaro,Myrwn","Noah,ISMA,Jackies,Jun,Lot",0.556,0.38,blue,15.0,20.0
LOLTMNT04_106898,LEC,2025,Movistar KOI,GiantX,"Caitlyn,Xin Zhao,Aurelion Sol,Neeko,Ambessa","Zeri,Sejuani,Viktor,Blitzcrank,Renekton","Supa,Elyoya,Jojopyun,Alvaro,Myrwn","Noah,ISMA,Jackies,Jun,Lot",0.5156,0.5574,blue,20.0,20.0
LOLTMNT04_106945,LEC,2025,Team Heretics,SK Gaming,"Ashe,Xin Zhao,Azir,Braum,Aatrox","Miss Fortune,Pantheon,Viktor,Rakan,Gnar","Flakked,Sheo,Kamiloo,Stend,Carlsen","Keduii,Boukada,RKR,Loopy,JNX",0.5217,0.0667,blue,20.0,20.0
LOLTMNT04_106968,LEC,2025,Team Vitality,Team BDS,"Miss Fortune,Wukong,Ahri,Rakan,Yone","Corki,Sejuani,Orianna,Rell,Gnar","Carzzy,Lyncas,Czajek,Nisqy,Naak Nako","Ice,113,nuc,Parus,Irrelevant",0.3452,0.5573,red,20.0,20.0
LOLTMNT04_106978,LEC,2025,Team Vitality,Team BDS,"Kai'Sa,Xin Zhao,Ryze,Neeko,Aatrox","Varus,Nidalee,Tristana,Blitzcrank,Renekton","Carzzy,Lyncas,Czajek,Nisqy,Naak Nako","Ice,113,nuc,Parus,Irrelevant",0.5588,0.4377,red,20.0,20.0
LOLTMNT04_107072,LEC,2025,Fnatic,Rogue,"Kalista,Pantheon,Orianna,Rell,Sion","Varus,Maokai,Viktor,Alistar,Jayce","Upset,Razork,Humanoid,Mikyx,Oscarinin","Patrik,Malrang,Larssen,Execute,Adam",0.5516,0.2593,red,20.0,20.0
LOLTMNT04_107075,LEC,2025,Rogue,Fnatic,"Jhin,Ivern,Azir,Leona,Renekton","Miss Fortune,Zyra,Taliyah,Rakan,Jax","Patrik,Malrang,Larssen,Execute,Adam","Upset,Razork,Humanoid,Mikyx,Oscarinin",0.2404,0.5175,red,20.0,20.0
LOLTMNT04_107091,LEC,2025,Karmine Corp,GiantX,"Kog'Maw,Maokai,Viktor,Braum,Renekton","Corki,Sejuani,Akali,Bard,Aatrox","Caliste,Yike,Vladi,Targamas,Canna","Noah,ISMA,Jackies,Jun,Lot",0.7203,0.49,blue,15.0,20.0
LOLTMNT04_107126,LEC,2025,Team Heretics,Team Vitality,"Varus,Sejuani,Taliyah,Rakan,Ambessa","Ezreal,Vi,Ahri,Alistar,Jax","Flakked,Sheo,Kamiloo,Stend,Carlsen","Carzzy,Lyncas,Czajek,Nisqy,Naak Nako",0.4667,0.3144,blue,15.0,20.0
LOLTMNT04_107128,LEC,2025,Team Vitality,Team Heretics,"Corki,Skarner,Yone,Braum,Anivia","Miss Fortune,Wukong,Aurora,Renata Glasc,Rumble","Carzzy,Lyncas,Czajek,Nisqy,Naak Nako","Flakked,Sheo,Kamiloo,Stend,Carlsen",0.1373,0.486,blue,20.0,20.0
LOLTMNT04_107139,LEC,2025,G2 Esports,Team BDS,"Ezreal,Vi,Hwei,Alistar,Renekton","Zeri,Xin Zhao,Viktor,Rakan,Ornn","Hans Sama,SkewMond,Caps,Labrov,BrokenBlade","Ice,113,nuc,Parus,Irrelevant",0.5702,0.4959,red,20.0,20.0
LOLTMNT04_107177,LEC,2025,Movistar KOI,Team Vitality,"Varus,Skarner,Ahri,Alistar,Gnar","Miss Fortune,Naafiri,Ryze,Rakan,Sylas","Supa,Elyoya,Jojopyun,Alvaro,Myrwn","Carzzy,Lyncas,Czajek,Nisqy,Naak Nako",0.4682,0.6429,red,20.0,15.0
LOLTMNT04_108350,LEC,2025,GiantX,G2 Esports,"Miss Fortune,Sejuani,Yone,Neeko,Jax","Ezreal,Xin Zhao,Aurora,Alistar,Malphite","Noah,ISMA,Jackies,Jun,Lot","Hans Sama,SkewMond,Caps,Labrov,BrokenBlade",0.5217,0.4857,red,20.0,20.0
LOLTMNT04_108362,LEC,2025,GiantX,G2 Esports,"Kai'Sa,Wukong,Viktor,Poppy,Gnar","Xayah,Jarvan IV,Orianna,Rakan,Yasuo","Noah,ISMA,Jackies,Jun,Lot","Hans Sama,SkewMond,Caps,Labrov,BrokenBlade",0.7247,0.6852,red,20.0,20.0
LOLTMNT04_108377,LEC,2025,Movistar KOI,Fnatic,"Ezreal,Sejuani,Yone,Rakan,Ambessa","Miss Fortune,Xin Zhao,Azir,Nautilus,Wukong","Supa,Elyoya,Jojopyun,Alvaro,Myrwn","Upset,Razork,Humanoid,Mikyx,Oscarinin",0.5361,0.4112,blue,15.0,20.0
LOLTMNT04_108428,LEC,2025,Fnatic,G2 Esports,"Jhin,Naafiri,Azir,Neeko,Gwen","Kai'Sa,Xin Zhao,Hwei,Rell,Galio","Upset,Razork,Humanoid,Mikyx,Oscarinin","Hans Sama,SkewMond,Caps,Labrov,BrokenBlade",0.5372,0.621,blue,15.0,20.0
LOLTMNT04_108453,LEC,2025,GiantX,Movistar KOI,"Varus,Nidalee,Tristana,Leona,Sion","Miss Fortune,Maokai,Corki,Rakan,Aurora","Noah,ISMA,Jackies,Jun,Lot","Supa,Elyoya,Jojopyun,Alvaro,Myrwn",0.4713,0.4423,blue,20.0,20.0
LOLTMNT04_108493,LEC,2025,SK Gaming,Team Heretics,"Corki,Naafiri,Ahri,Leona,Gwen","Jhin,Vi,Taliyah,Rell,Rumble","Keduii,Boukada,RKR,Loopy,JNX","Flakked,Sheo,Kamiloo,Stend,Carlsen",0.1111,0.4941,blue,20.0,20.0
LOLTMNT04_108498,LEC,2025,Team Vitality,Team BDS,"Jhin,Naafiri,Taliyah,Alistar,Rumble","Ashe,Pantheon,Azir,Seraphine,Ornn","Carzzy,Lyncas,Czajek,Nisqy,Naak Nako","Ice,113,nuc,Parus,Irrelevant",0.5067,0.3716,red,20.0,20.0
LOLTMNT04_129223,LEC,2025,Team Vitality,Team Heretics,"Kai'Sa,Vi,Ryze,Alistar,Ambessa","Corki,Brand,Jayce,Rell,K'Sante","Carzzy,Lyncas,Czajek,Fleshy,Naak Nako","Flakked,Sheo,Kamiloo,Stend,Carlsen",0.5743,0.3302,blue,20.0,20.0
LOLTMNT04_129231,LEC,2025,Team Heretics,Team Vitality,"Sivir,Wukong,Azir,Braum,Yorick","Jinx,Pantheon,Taliyah,Neeko,Aatrox","Flakked,Sheo,Kamiloo,Stend,Carlsen","Carzzy,Lyncas,Czajek,Fleshy,Naak Nako",0.2026,0.7202,blue,20.0,20.0
LOLTMNT04_129236,LEC,2025,Team Heretics,Team Vitality,"Ziggs,Jarvan IV,Tristana,Leona,Jax","Varus,Sejuani,Hwei,Pyke,Dr. Mundo","Flakked,Sheo,Kamiloo,Stend,Carlsen","Carzzy,Lyncas,Czajek,Fleshy,Naak Nako",0.2733,0.5532,red,20.0,15.0
LOLTMNT04_129302,LEC,2025,Team BDS,GiantX,"Yunara,Jax,Viktor,Braum,Aurora","Corki,Xin Zhao,Annie,Rell,K'Sante","Ice,Boukada,nuc,Parus,Rooster","Noah,ISMA,Jackies,Jun,Lot",0.4367,0.5086,red,20.0,15.0
LOLTMNT04_129307,LEC,2025,GiantX,Team BDS,"Varus,Maokai,Yone,Alistar,Gnar","Jhin,Pantheon,Taliyah,Gragas,Aatrox","Noah,ISMA,Jackies,Jun,Lot","Ice,Boukada,nuc,Parus,Rooster",0.5385,0.1827,blue,15.0,20.0
LOLTMNT04_129373,LEC,2025,Karmine Corp,G2 Esports,"Lucian,Pantheon,Galio,Nami,Gnar","Ezreal,Jarvan IV,Ryze,Karma,Yorick","Caliste,Yike,Vladi,Targamas,Canna","Hans Sama,SkewMond,Caps,Labrov,BrokenBlade",0.3273,0.7016,blue,20.0,20.0
LOLTMNT04_129375,LEC,2025,G2 Esports,Karmine Corp,"Yunara,Volibear,Ziggs,Braum,Sion","Jhin,Sejuani,Azir,Maokai,Jayce","Hans Sama,SkewMond,Caps,Labrov,BrokenBlade","Caliste,Yike,Vladi,Targamas,Canna",0.7598,0.4795,blue,20.0,20.0
LOLTMNT04_129398,LEC,2025,Movistar KOI,Fnatic,"Xayah,Xin Zhao,Galio,Rakan,Varus","Sivir,Wukong,Orianna,Rell,Aurora","Supa,Elyoya,Jojopyun,Alvaro,Myrwn","Upset,Razork,Poby,Mikyx,Oscarinin",0.529,0.7338,red,20.0,20.0
LOLTMNT04_129399,LEC,2025,Movistar KOI,Fnatic,"Tristana,Pantheon,Yone,Alistar,Akali","Kai'Sa,Vi,Corki,Neeko,Gwen","Supa,Elyoya,Jojopyun,Alvaro,Myrwn","Upset,Razork,Poby,Mikyx,Oscarinin",0.6515,0.4897,red,20.0,20.0
LOLTMNT04_129400,LEC,2025,Fnatic,Movistar KOI,"Ezreal,Jarvan IV,Annie,Poppy,K'Sante","Aphelios,Nocturne,Ryze,Braum,Yorick","Upset,Razork,Poby,Mikyx,Oscarinin","Supa,Elyoya,Jojopyun,Alvaro,Myrwn",0.4873,0.5164,blue,15.0,20.0
LOLTMNT04_129401,LEC,2025,Fnatic,Movistar KOI,"Twitch,Ivern,Viktor,Nautilus,Sion","Jinx,Qiyana,Taliyah,Leona,Rek'Sai","Upset,Razork,Poby,Mikyx,Oscarinin","Supa,Elyoya,Jojopyun,Alvaro,Myrwn",0.6776,0.4711,red,20.0,15.0
LOLTMNT04_129402,LEC,2025,Movistar KOI,Fnatic,"Zeri,Sejuani,Ziggs,Bard,Ambessa","Smolder,Trundle,LeBlanc,Maokai,Renekton","Supa,Elyoya,Jojopyun,Alvaro,Myrwn","Upset,Razork,Poby,Mikyx,Oscarinin",0.5751,0.3,blue,15.0,20.0
LOLTMNT04_129553,LEC,2025,Karmine Corp,Team Vitality,"Yunara,Poppy,Taliyah,Alistar,Sion","Varus,Pantheon,Morgana,Nautilus,Rumble","Caliste,Yike,Vladi,Targamas,Canna","Carzzy,Lyncas,Czajek,Fleshy,Naak Nako",0.631,0.5961,red,20.0,20.0
LOLTMNT04_129556,LEC,2025,Karmine Corp,Team Vitality,"Corki,Wukong,Orianna,Bard,Ambessa","Kai'Sa,Vi,Galio,Rell,Aatrox","Caliste,Yike,Vladi,Targamas,Canna","Carzzy,Lyncas,Czajek,Fleshy,Naak Nako",0.7585,0.2755,red,20.0,20.0
LOLTMNT04_129559,LEC,2025,Team Vitality,Karmine Corp,"Sivir,Zed,Ryze,Lulu,Yorick","Ezreal,Jarvan IV,Viktor,Braum,Cho'Gath","Carzzy,Lyncas,Czajek,Fleshy,Naak Nako","Caliste,Yike,Vladi,Targamas,Canna",0.4229,0.6889,red,20.0,20.0
LOLTMNT04_129562,LEC,2025,Team Vitality,Karmine Corp,"Jhin,Sejuani,Zoe,Tahm Kench,Jayce","Aphelios,Xin Zhao,Aurora,Thresh,K'Sante","Carzzy,Lyncas,Czajek,Fleshy,Naak Nako","Caliste,Yike,Vladi,Targamas,Canna",0.18,0.5223,red,20.0,20.0
LOLTMNT04_129596,LEC,2025,Movistar KOI,G2 Esports,"Sivir,Wukong,Azir,Braum,Sion","Zeri,Xin Zhao,Taliyah,Rell,Kled","Supa,Elyoya,Jojopyun,Alvaro,Myrwn","Hans Sama,SkewMond,Caps,Labrov,BrokenBlade",0.513,0.6263,red,20.0,20.0
LOLTMNT04_129599,LEC,2025,Movistar KOI,G2 Esports,"Kai'Sa,Pantheon,Galio,Rakan,Yorick","Corki,Trundle,Orianna,Alistar,Renekton","Supa,Elyoya,Jojopyun,Alvaro,Myrwn","Hans Sama,SkewMond,Caps,Labrov,BrokenBlade",0.4533,0.5591,red,15.0,10.0
LOLTMNT04_129602,LEC,2025,Movistar KOI,G2 Esports,"Ezreal,Jarvan IV,Ryze,Bard,Gwen","Xayah,Volibear,Annie,Neeko,Jax","Supa,Elyoya,Jojopyun,Alvaro,Myrwn","Hans Sama,SkewMond,Caps,Labrov,BrokenBlade",0.5245,0.6431,red,20.0,20.0
LOLTMNT04_129624,LEC,2025,Fnatic,GiantX,"Xayah,Nocturne,Azir,Rakan,Rumble","Ezreal,Xin Zhao,Taliyah,Rell,K'Sante","Upset,Razork,Poby,Mikyx,Oscarinin","Noah,ISMA,Jackies,Jun,Lot",0.6402,0.4654,red,20.0,20.0
