game_id,date,year,league,blue_team,red_team,blue_win,blue_picks,red_picks,blue_players,red_players
ESPORTSTMNT03_3120997,2023-03-09,2023,LCKC,DRX Challengers,Gen.G Global Academy,0,"Renekton,Viego,Annie,Aphelios,Thresh","Gnar,Wukong,Viktor,Xayah,Rakan","Clear,Sponge,SeTab,Pleata,Piero","Zest,Winner,Quid,Pdx,Lospa"
ESPORTSTMNT03_3121988,2023-03-09,2023,LCKC,KT Rolster Challengers,DN SOOPers Challengers,1,"K'Sante,Lee Sin,Syndra,Ezreal,Ashe","Jax,Vi,Gragas,Jhin,Annie","Castle,HamBak,Feisty,Hype,Kice","IlllIma,Courage,Cleaver,Bull,Andil"
ESPORTSTMNT03_3123039,2023-03-09,2023,LCKC,Gen.G Global Academy,DRX Challengers,0,"Renekton,Sejuani,Yone,Zeri,Rakan","Ornn,Vi,Azir,Xayah,Nautilus","Casting,Winner,Quid,Pdx,Lospa","Clear,Sponge,SeTab,Pleata,Piero"
ESPORTSTMNT03_3124003,2023-03-09,2023,LCKC,Nongshim Esports Academy,Dplus Kia Challengers,0,"K'Sante,Wukong,Ryze,Kai'Sa,Annie","Gwen,Lee Sin,LeBlanc,Xayah,Rakan","Mihile,Sounda,Calix,Jiwoo,Luon","Thanatos,Lucid,Pullbae,Rahel,Loopy"
ESPORTSTMNT03_3125002,2023-03-09,2023,LCKC,DN SOOPers Challengers,KT Rolster Challengers,0,"Gragas,Wukong,Annie,Varus,Kalista","K'Sante,Lee Sin,Syndra,Xayah,Rakan","IlllIma,Courage,Cleaver,Bull,Andil","PerfecT,HamBak,Feisty,Hype,Way"
ESPORTSTMNT03_3125011,2023-03-09,2023,LCKC,DRX Challengers,Gen.G Global Academy,1,"Gnar,Vi,Ryze,Ashe,Heimerdinger","Renekton,Lee Sin,Gragas,Lucian,Nami","Clear,Sponge,SeTab,Pleata,Piero","Zest,Winner,Quid,Pdx,Lospa"
ESPORTSTMNT06_2773324,2023-03-09,2023,PRM,MOUZ NXT,Berlin International Gaming,0,"Renekton,Vi,Annie,Zeri,Rakan","Poppy,Wukong,Swain,Aphelios,Thresh","Carlsen,Alexx,Sencux,Kynetic,Tore","Vizicsacsi,Rulfchen,Kaymin,HARPOON,Leon"
ESPORTSTMNT06_2774323,2023-03-09,2023,PRM,Eintracht Spandau,FC Schalke 04 Esports,0,"Sion,Vi,Azir,Xayah,Renata Glasc","Gangplank,Jarvan IV,Annie,Aphelios,Rakan","Pride,Zanzarah,Special,Smiley,Lilipp","Sacre,Afroboi,Simpli,Mishi,Seal"
ESPORTSTMNT06_2774336,2023-03-09,2023,LFL,Team BDS Academy,BK ROG Esports,0,"Sion,Viego,Orianna,Zeri,Annie","Gnar,Sejuani,Viktor,Varus,Nautilus","Agresivoo,MAXI,RKR,xMatty,Erdote","Howling,Pridestalkr,Czekolad,Trigger,Veignorem"
ESPORTSTMNT06_2775283,2023-03-09,2023,LFL,Team GO,IziDream,1,"Sion,Vi,LeBlanc,Xayah,Rakan","Sejuani,Wukong,Syndra,Aphelios,Leona","Ragner,Lyncas,Toucouille,Jezu,kamilius","Kio,Djoko,Milica,Bung,Twiizt"
ESPORTSTMNT06_2775290,2023-03-09,2023,PRM,NNO Prime,E WIE EINFACH E-SPORTS,0,"Gwen,Wukong,Gragas,Caitlyn,Lux","Sion,Viego,Kassadin,Xayah,Rakan","Flamer,Lamabear,Matislaw,zamulek,DuaLL","Ventair,Obsess,Nite,Tazaku,Max1"
ESPORTSTMNT06_2775298,2023-03-09,2023,PRM,GamerLegion,SK Gaming Prime,0,"Gragas,Lee Sin,Yone,Varus,Heimerdinger","Olaf,Vi,Azir,Aphelios,Thresh","Tracyn,Ferret,ESCIK,Asza,Visdom","JNX,Lurox,FEBIVEN,Keduii,Prime"
ESPORTSTMNT06_2775299,2023-03-09,2023,LFL,Vitality.Bee,Karmine Corp,0,"Sion,Vi,Orianna,Aphelios,Leona","Jax,Sejuani,Viktor,Caitlyn,Lux","PatkicaA,Daglas,Czajek,Innaxe,JACTROLL","Cabochard,Skeanz,SAKEN,Kaori,whiteinn"
ESPORTSTMNT06_2775309,2023-03-09,2023,LFL,GameWard,LDLC OL,1,"K'Sante,Wukong,Annie,Aphelios,Nautilus","Jax,Lee Sin,Cassiopeia,Caitlyn,Thresh","Badlulu,Eckas,twohoyrz,Peco,Raxxo","Kryze,White,Backlund,Jeskla,Zoelys"
ESPORTSTMNT06_2775315,2023-03-09,2023,LFL,Solary,Aegis,0,"Gnar,Lee Sin,Syndra,Xayah,Leona","Gwen,Wukong,Viktor,Sivir,Rakan","Melonik,Shlatan,Peng,TakeSet,Steeelback","Lot,SkewMond,Eika,Shiganari,Hantera"
ESPORTSTMNT06_2775316,2023-03-09,2023,PRM,Unicorns of Love Sexy Edition,Eintracht Frankfurt,0,"Gnar,Elise,Orianna,Caitlyn,Annie","Olaf,Vi,Syndra,Xayah,Karma","Venour,Peach,Mask,Fun K3y,Lekcyc","Vertigo,Don Arts,ZaZee,DizL,Vaunted"
ESPORTSTMNT03_3123536,2023-03-10,2023,LCKC,Hanwha Life Esports Challengers,Liiv SANDBOX Youth,1,"Renekton,Viego,Annie,Aphelios,Blitzcrank","Gragas,Sejuani,Akali,Xayah,Nautilus","Rooster,Grizzly,Roamer,Lure,Duro","DDahyuk,Vincenzo,Guti,Diable,PlanB"
ESPORTSTMNT03_3123546,2023-03-10,2023,LCKC,Hanwha Life Esports Challengers,Liiv SANDBOX Youth,1,"Renekton,Viego,Ryze,Xayah,Annie","Sejuani,Gragas,Yasuo,Aphelios,Renata Glasc","Rooster,Grizzly,Roamer,Lure,Duro","DDahyuk,Vincenzo,Guti,Diable,PlanB"
ESPORTSTMNT03_3124504,2023-03-10,2023,LCKC,T1 Esports Academy,HANJIN BRION Challengers,1,"Gwen,Lee Sin,Ryze,Zeri,Annie","Renekton,Sejuani,Syndra,Lucian,Nami","Dal,Forest,Bay,Smash,Baut","Frim,Raptor,Ivory,Enosh,Pollu"
ESPORTSTMNT03_3125531,2023-03-10,2023,LCKC,HANJIN BRION Challengers,T1 Esports Academy,0,"Gragas,Wukong,Syndra,Lucian,Nami","Sion,Lee Sin,Ryze,Caitlyn,Lux","Frim,Raptor,Ivory,Enosh,Pollu","Dal,Forest,Bay,Smash,Baut"
ESPORTSTMNT06_2773378,2023-03-10,2023,PRM,Eintracht Spandau,E WIE EINFACH E-SPORTS,1,"Cho'Gath,Vi,Akali,Xayah,Nautilus","Sion,Wukong,Swain,Ezreal,Rakan","Pride,Zanzarah,Special,Smiley,Lilipp","Ventair,Obsess,Nite,Tazaku,Max1"
ESPORTSTMNT06_2773386,2023-03-10,2023,PRM,FC Schalke 04 Esports,MOUZ NXT,1,"Renekton,Sejuani,Aurelion Sol,Aphelios,Rakan","Gragas,Jarvan IV,Corki,Zeri,Annie","Sacre,Afroboi,Simpli,Mishi,Seal","Carlsen,Alexx,Sencux,Kynetic,Tore"
ESPORTSTMNT06_2774402,2023-03-10,2023,PRM,GamerLegion,Unicorns of Love Sexy Edition,0,"Gnar,Wukong,Azir,Xayah,Rakan","Olaf,Graves,Zoe,Ezreal,Annie","Tracyn,Ferret,ESCIK,Asza,Visdom","Venour,Peach,Mask,Fun K3y,Lekcyc"
ESPORTSTMNT06_2775366,2023-03-10,2023,PRM,SK Gaming Prime,NNO Prime,1,"Urgot,Vi,Ahri,Xayah,Rakan","Renekton,Elise,Taliyah,Varus,Thresh","JNX,Lurox,FEBIVEN,Keduii,Prime","Flamer,Lamabear,Matislaw,zamulek,DuaLL"
ESPORTSTMNT06_2775402,2023-03-10,2023,PRM,Berlin International Gaming,Eintracht Frankfurt,1,"Gwen,Vi,Ahri,Xayah,Rakan","Gangplank,Wukong,Akali,Varus,Leona","Vizicsacsi,Rulfchen,Kaymin,HARPOON,Leon","Vertigo,Don Arts,ZaZee,DizL,Vaunted"
ESPORTSTMNT01_3321498,2023-03-13,2023,LCKC,T1 Esports Academy,Gen.G Global Academy,1,"K'Sante,Lee Sin,Annie,Varus,Renata Glasc","Renekton,Sejuani,Sylas,Xayah,Rakan","Dal,Forest,Bay,Smash,Baut","Zest,Winner,Quid,Pdx,Lospa"
ESPORTSTMNT01_3321523,2023-03-13,2023,LCKC,Nongshim Esports Academy,Liiv SANDBOX Youth,1,"Fiora,Sejuani,Ryze,Aphelios,Thresh","Gnar,Vi,Sylas,Xayah,Blitzcrank","Mihile,Sounda,Callme,Jiwoo,Luon","DDahyuk,Vincenzo,Guti,Diable,PlanB"
ESPORTSTMNT01_3321528,2023-03-13,2023,LCKC,Liiv SANDBOX Youth,Nongshim Esports Academy,0,"Fiora,Wukong,Taliyah,Lucian,Nami","K'Sante,Elise,Viktor,Nilah,Rell","DDahyuk,Vincenzo,Guti,Diable,PlanB","Mihile,Sounda,Callme,Jiwoo,Luon"
ESPORTSTMNT01_3321532,2023-03-13,2023,LCKC,DRX Challengers,Dplus Kia Challengers,1,"K'Sante,Vi,Veigar,Varus,Heimerdinger","Renekton,Lee Sin,Sylas,Aphelios,Kalista","Clear,Sponge,SeTab,Pleata,Piero","Thanatos,Lucid,Pullbae,Rahel,Loopy"
ESPORTSTMNT01_3322521,2023-03-13,2023,LCKC,T1 Esports Academy,Gen.G Global Academy,1,"Renekton,Viego,Annie,Zeri,Renata Glasc","Gragas,Sejuani,Yone,Xayah,Rakan","Dal,Forest,Bay,Smash,Baut","Zest,Winner,Quid,Pdx,Lospa"
ESPORTSTMNT01_3322525,2023-03-13,2023,LCKC,Liiv SANDBOX Youth,Nongshim Esports Academy,1,"Gnar,Maokai,Tristana,Varus,Heimerdinger","K'Sante,Wukong,Ryze,Jinx,Lulu","DDahyuk,Vincenzo,Guti,Diable,PlanB","Mihile,Sounda,Callme,Jiwoo,Luon"
ESPORTSTMNT01_3322559,2023-03-13,2023,LCKC,Dplus Kia Challengers,DRX Challengers,0,"K'Sante,Lee Sin,Syndra,Jinx,Tahm Kench","Gnar,Wukong,Ryze,Xayah,Rakan","Thanatos,Lucid,Pullbae,Rahel,Loopy","Clear,Sponge,SeTab,Pleata,Piero"
ESPORTSTMNT01_3323497,2023-03-13,2023,LCKC,Gen.G Global Academy,T1 Esports Academy,1,"K'Sante,Wukong,Taliyah,Varus,Annie","Jayce,Lee Sin,Gragas,Kalista,Jarvan IV","Zest,Winner,Quid,Pdx,Lospa","Dal,Forest,Bay,Smash,Baut"
ESPORTSTMNT01_3322782,2023-03-14,2023,LCKC,KT Rolster Challengers,Hanwha Life Esports Challengers,1,"Gnar,Wukong,Viktor,Varus,Nautilus","Renekton,Lee Sin,Taliyah,Aphelios,Thresh","Castle,HamBak,Feisty,Hype,Kice","Rooster,Guwon,Roamer,Lure,Duro"
ESPORTSTMNT01_3322791,2023-03-14,2023,LCKC,Hanwha Life Esports Challengers,KT Rolster Challengers,1,"Gnar,Vi,Syndra,Jhin,Ashe","K'Sante,Wukong,Akali,Caitlyn,Heimerdinger","Rooster,Guwon,Roamer,Lure,Duro","PerfecT,HamBak,Feisty,Hype,Way"
ESPORTSTMNT01_3322795,2023-03-14,2023,LCKC,KT Rolster Challengers,Hanwha Life Esports Challengers,1,"Jayce,Lee Sin,Viktor,Aphelios,Nautilus","Sion,Vi,Taliyah,Caitlyn,Karma","PerfecT,HamBak,Feisty,Hype,Way","Rooster,Guwon,Roamer,Lure,Duro"
ESPORTSTMNT01_3322803,2023-03-14,2023,LCKC,DN SOOPers Challengers,HANJIN BRION Challengers,0,"Ornn,Viego,Annie,Xayah,Rakan","Renekton,Vi,Gragas,Kai'Sa,Renata Glasc","IlllIma,Courage,Cleaver,Bull,Andil","Frim,Raptor,Ivory,Enosh,Pollu"
ESPORTSTMNT01_3323803,2023-03-14,2023,LCKC,HANJIN BRION Challengers,DN SOOPers Challengers,1,"K'Sante,Lee Sin,Syndra,Varus,Jhin","Renekton,Wukong,Akali,Ezreal,Heimerdinger","Frim,Raptor,Ivory,Enosh,Pollu","IlllIma,Courage,Cleaver,Bull,Andil"
ESPORTSTMNT06_2773671,2023-03-14,2023,PRM,Eintracht Frankfurt,FC Schalke 04 Esports,1,"Sion,Wukong,LeBlanc,Xayah,Nautilus","Cho'Gath,Vi,Ahri,Varus,Rakan","Vertigo,Don Arts,ZaZee,DizL,Vaunted","Sacre,Afroboi,Simpli,Mishi,Seal"
ESPORTSTMNT06_2775653,2023-03-14,2023,PRM,Berlin International Gaming,GamerLegion,1,"Jax,Wukong,Cassiopeia,Varus,Nautilus","Olaf,Vi,Orianna,Zeri,Renata Glasc","Vizicsacsi,Rulfchen,Kaymin,HARPOON,Leon","Tracyn,Ferret,ESCIK,Asza,Visdom"
ESPORTSTMNT06_2775658,2023-03-14,2023,PRM,NNO Prime,Unicorns of Love Sexy Edition,0,"Sion,Nidalee,Azir,Jinx,Annie","Gwen,Sejuani,Jayce,Zeri,Rakan","Flamer,Lamabear,Matislaw,zamulek,DuaLL","Venour,Peach,Mask,Fun K3y,Lekcyc"
ESPORTSTMNT06_2775659,2023-03-14,2023,PRM,Eintracht Spandau,MOUZ NXT,0,"Sion,Jarvan IV,Ahri,Sivir,Ashe","Yone,Vi,Azir,Aphelios,Thresh","Pride,Zanzarah,Special,Smiley,Lilipp","Carlsen,Alexx,Sencux,Kynetic,Tore"
ESPORTSTMNT06_2775662,2023-03-14,2023,PRM,E WIE EINFACH E-SPORTS,SK Gaming Prime,0,"Darius,Gragas,Cassiopeia,Xayah,Rakan","Sion,Vi,Syndra,Kalista,Nautilus","Ventair,Obsess,Nite,Tazaku,Max1","JNX,Lurox,FEBIVEN,Keduii,Prime"
ESPORTSTMNT06_2773706,2023-03-15,2023,LFL,Vitality.Bee,LDLC OL,0,"Sion,Vi,Aurelion Sol,Aphelios,Alistar","Gragas,Wukong,Yone,Zeri,Rakan","PatkicaA,Daglas,Czajek,Innaxe,JACTROLL","Kryze,White,Backlund,Jeskla,Zoelys"
ESPORTSTMNT06_2773714,2023-03-15,2023,LFL,Solary,Team GO,1,"K'Sante,Vi,Ahri,Aphelios,Heimerdinger","Gragas,Wukong,Lissandra,Xayah,Nautilus","Melonik,Shlatan,Peng,TakeSet,Steeelback","Ragner,Lyncas,Toucouille,Jezu,kamilius"
ESPORTSTMNT06_2774720,2023-03-15,2023,LFL,IziDream,BK ROG Esports,0,"Sejuani,Viego,Sion,Sivir,Rakan","K'Sante,Vi,Viktor,Varus,Annie","Kio,Djoko,Milica,Bung,Twiizt","Howling,Pridestalkr,Czekolad,Trigger,Veignorem"
ESPORTSTMNT06_2774727,2023-03-15,2023,LFL,Aegis,Karmine Corp,1,"Gragas,Vi,Orianna,Xayah,Rakan","Renekton,Sejuani,Aurelion Sol,Jhin,Heimerdinger","Lot,SkewMond,Eika,Shiganari,Hantera","Cabochard,Skeanz,SAKEN,Kaori,whiteinn"
ESPORTSTMNT06_2775696,2023-03-15,2023,LFL,GameWard,Team BDS Academy,1,"K'Sante,Lee Sin,Syndra,Aphelios,Thresh","Jax,Viego,Viktor,Xayah,Heimerdinger","Badlulu,Eckas,twohoyrz,Peco,Raxxo","Agresivoo,MAXI,RKR,xMatty,Erdote"
ESPORTSTMNT01_3324325,2023-03-16,2023,LCKC,Gen.G Global Academy,Liiv SANDBOX Youth,1,"Kennen,Vi,Annie,Xayah,Rakan","Gragas,Wukong,Taliyah,Aphelios,Thresh","Casting,Winner,Quid,Pdx,Lospa","DDahyuk,Vincenzo,Guti,Diable,PlanB"
ESPORTSTMNT01_3324332,2023-03-16,2023,LCKC,T1 Esports Academy,Dplus Kia Challengers,1,"Gnar,Elise,Tristana,Varus,Heimerdinger","K'Sante,Wukong,Akali,Sivir,Ashe","Dal,Forest,Bay,Smash,Baut","Thanatos,Lucid,Pullbae,Rahel,Loopy"
ESPORTSTMNT01_3325296,2023-03-16,2023,LCKC,Dplus Kia Challengers,T1 Esports Academy,1,"Gnar,Wukong,Annie,Xayah,Rakan","K'Sante,Maokai,Ryze,Aphelios,Tahm Kench","Thanatos,Lucid,Pullbae,Rahel,Loopy","Dal,Forest,Bay,Smash,Baut"
ESPORTSTMNT01_3325299,2023-03-16,2023,LCKC,Liiv SANDBOX Youth,Gen.G Global Academy,1,"Irelia,Lee Sin,Annie,Xayah,Ashe","Kennen,Wukong,Aurelion Sol,Zeri,Lulu","DDahyuk,Vincenzo,Guti,Diable,PlanB","Casting,Winner,Quid,Pdx,Lospa"
ESPORTSTMNT01_3326264,2023-03-16,2023,LCKC,T1 Esports Academy,Dplus Kia Challengers,1,"K'Sante,Maokai,Veigar,Jinx,Nautilus","Gwen,Sejuani,Aurelion Sol,Caitlyn,Lux","Dal,Forest,Bay,Smash,Baut","Thanatos,Lucid,Pullbae,Rahel,Loopy"
ESPORTSTMNT01_3326283,2023-03-16,2023,LCKC,DN SOOPers Challengers,Hanwha Life Esports Challengers,1,"Gnar,Elise,Yone,Jhin,Pyke","Fiora,Sejuani,Veigar,Caitlyn,Karma","IlllIma,Courage,Cleaver,Bull,Andil","Rooster,Guwon,Roamer,Lure,Duro"
ESPORTSTMNT01_3326284,2023-03-16,2023,LCKC,Liiv SANDBOX Youth,Gen.G Global Academy,1,"Gnar,Maokai,Taliyah,Varus,Heimerdinger","Lee Sin,Wukong,Gragas,Zeri,Annie","DDahyuk,Vincenzo,Guti,Diable,PlanB","Zest,Winner,Quid,Pdx,Lospa"
ESPORTSTMNT01_3326290,2023-03-16,2023,LCKC,Hanwha Life Esports Challengers,DN SOOPers Challengers,1,"K'Sante,Lee Sin,Ryze,Varus,Blitzcrank","Gragas,Viego,Syndra,Kalista,Ashe","Rooster,Guwon,Roamer,Lure,Duro","IlllIma,Courage,Cleaver,Bull,Andil"
ESPORTSTMNT01_3326301,2023-03-16,2023,LCKC,DN SOOPers Challengers,Hanwha Life Esports Challengers,0,"Gwen,Sejuani,Irelia,Kalista,Ashe","K'Sante,Lee Sin,Taliyah,Jhin,Blitzcrank","Lancer,Courage,Cleaver,Bull,Andil","Rooster,Guwon,Roamer,Lure,Duro"
ESPORTSTMNT06_2773753,2023-03-16,2023,PRM,FC Schalke 04 Esports,MOUZ NXT,1,"K'Sante,Lee Sin,Annie,Xayah,Rakan","Gwen,Wukong,Syndra,Aphelios,Thresh","Sacre,Afroboi,Simpli,Mishi,Seal","Carlsen,Alexx,Sencux,Kynetic,Tore"
ESPORTSTMNT06_2773771,2023-03-16,2023,LFL,LDLC OL,Team BDS Academy,1,"Sion,Wukong,LeBlanc,Xayah,Rakan","Sejuani,Xin Zhao,Lissandra,Varus,Lulu","Kryze,White,Backlund,Jeskla,Zoelys","Agresivoo,MAXI,RKR,xMatty,Erdote"
ESPORTSTMNT06_2774783,2023-03-16,2023,PRM,FC Schalke 04 Esports,MOUZ NXT,0,"Gragas,Lee Sin,Taliyah,Xayah,Rakan","K'Sante,Wukong,Ahri,Aphelios,Thresh","Sacre,Afroboi,Simpli,Mishi,Seal","Carlsen,Alexx,Sencux,Kynetic,Tore"
ESPORTSTMNT06_2774795,2023-03-16,2023,LFL,Solary,BK ROG Esports,1,"Sion,Lee Sin,LeBlanc,Sivir,Ashe","Cho'Gath,Wukong,Ahri,Aphelios,Rakan","Melonik,Shlatan,Peng,TakeSet,Steeelback","Howling,Pridestalkr,Czekolad,Trigger,Veignorem"
ESPORTSTMNT06_2775740,2023-03-16,2023,LFL,GameWard,IziDream,0,"K'Sante,Lee Sin,Annie,Aphelios,Thresh","Renekton,Sejuani,Aurelion Sol,Xayah,Nautilus","Badlulu,Eckas,twohoyrz,Peco,Raxxo","Kio,Djoko,Milica,Bung,Twiizt"
ESPORTSTMNT06_2775748,2023-03-16,2023,LFL,Aegis,Vitality.Bee,1,"Sion,Jarvan IV,Veigar,Xayah,Annie","Gwen,Wukong,Ahri,Kalista,Rakan","Lot,SkewMond,Eika,Shiganari,Hantera","PatkicaA,Daglas,Czajek,Innaxe,JACTROLL"
ESPORTSTMNT06_2775755,2023-03-16,2023,PRM,FC Schalke 04 Esports,MOUZ NXT,1,"Renekton,Vi,Aurelion Sol,Sion,Senna","Gnar,Wukong,Cassiopeia,Ezreal,Karma","Sacre,Afroboi,Simpli,Mishi,Seal","Carlsen,Alexx,Sencux,Kynetic,Tore"
ESPORTSTMNT06_2775756,2023-03-16,2023,LFL,Team GO,Karmine Corp,1,"Sion,Vi,Orianna,Xayah,Renata Glasc","Lee Sin,Gragas,Twisted Fate,Aphelios,Tahm Kench","Ragner,Lyncas,Toucouille,Jezu,kamilius","Cabochard,Skeanz,SAKEN,Kaori,whiteinn"
ESPORTSTMNT06_2775757,2023-03-16,2023,PRM,MOUZ NXT,FC Schalke 04 Esports,1,"Renekton,Vi,Azir,Xayah,Rakan","K'Sante,Gragas,Yone,Aphelios,Lulu","Carlsen,Alexx,Sencux,Kynetic,Tore","Sacre,Afroboi,Simpli,Mishi,Seal"
ESPORTSTMNT06_2775759,2023-03-16,2023,PRM,FC Schalke 04 Esports,MOUZ NXT,0,"Sejuani,Viego,Sylas,Aphelios,Rakan","Renekton,Vi,Ahri,Zeri,Lulu","Sacre,Afroboi,Simpli,Mishi,Seal","Carlsen,Alexx,Sencux,Kynetic,Tore"
ESPORTSTMNT01_3324611,2023-03-17,2023,LCKC,HANJIN BRION Challengers,Nongshim Esports Academy,1,"Renekton,Vi,Ahri,Varus,Heimerdinger","K'Sante,Lee Sin,Gragas,Zeri,Lulu","Frim,Raptor,Ivory,Enosh,Pollu","Mihile,Sounda,Calix,Jiwoo,Luon"
ESPORTSTMNT01_3325554,2023-03-17,2023,LCKC,KT Rolster Challengers,DRX Challengers,0,"Jayce,Vi,Orianna,Varus,Karma","Sion,Lee Sin,Ryze,Jhin,Ashe","PerfecT,HamBak,Feisty,Hype,Way","Clear,Sponge,SeTab,Pleata,Piero"
ESPORTSTMNT01_3325572,2023-03-17,2023,LCKC,KT Rolster Challengers,DRX Challengers,0,"K'Sante,Viego,Syndra,Caitlyn,Lux","Gwen,Lee Sin,Gragas,Jhin,Heimerdinger","Castle,HamBak,Feisty,Hype,Kice","Clear,Sponge,SeTab,Pleata,Piero"
ESPORTSTMNT01_3325573,2023-03-17,2023,LCKC,Nongshim Esports Academy,HANJIN BRION Challengers,0,"K'Sante,Wukong,Viktor,Kai'Sa,Annie","Renekton,Lee Sin,Syndra,Xayah,Rakan","Mihile,Sounda,Calix,Jiwoo,Luon","Frim,Raptor,Ivory,Enosh,Pollu"
ESPORTSTMNT06_2774825,2023-03-17,2023,PRM,Eintracht Spandau,Berlin International Gaming,0,"Gnar,Gragas,Jayce,Varus,Amumu","Malphite,Jarvan IV,Ahri,Xayah,Rakan","Pride,Zanzarah,Special,Smiley,Lilipp","Vizicsacsi,Rulfchen,Kaymin,HARPOON,Leon"
ESPORTSTMNT06_2775789,2023-03-17,2023,PRM,Eintracht Spandau,Berlin International Gaming,0,"Renekton,Sejuani,Akali,Aphelios,Thresh","Gwen,Vi,Ahri,Zeri,Lulu","Pride,Zanzarah,Special,Smiley,Lilipp","Vizicsacsi,Rulfchen,Kaymin,HARPOON,Leon"
ESPORTSTMNT06_2775794,2023-03-17,2023,PRM,Eintracht Spandau,Berlin International Gaming,0,"Renekton,Sejuani,Sylas,Ezreal,Karma","Poppy,Vi,Cassiopeia,Aphelios,Lulu","Pride,Zanzarah,Special,Smiley,Lilipp","Vizicsacsi,Rulfchen,Kaymin,HARPOON,Leon"
ESPORTSTMNT01_3327544,2023-03-20,2023,LCKC,Dplus Kia Challengers,Nongshim Esports Academy,1,"Kennen,Sejuani,Jayce,Caitlyn,Lux","Renekton,Lee Sin,LeBlanc,Veigar,Rakan","Thanatos,Lucid,Pullbae,Rahel,Loopy","Mihile,Sounda,Calix,Jiwoo,Luon"
ESPORTSTMNT01_3328495,2023-03-20,2023,LCKC,Dplus Kia Challengers,Nongshim Esports Academy,1,"Gwen,Lee Sin,Veigar,Varus,Nautilus","K'Sante,Wukong,Akali,Zeri,Braum","Thanatos,Lucid,Pullbae,Rahel,Loopy","Mihile,Sounda,Calix,Jiwoo,Luon"
ESPORTSTMNT01_3328504,2023-03-20,2023,LCKC,Dplus Kia Challengers,Nongshim Esports Academy,0,"Ornn,Lee Sin,LeBlanc,Varus,Renata Glasc","Renekton,Wukong,Veigar,Nilah,Lulu","Thanatos,Lucid,Pullbae,Rahel,Loopy","Mihile,Sounda,Calix,Jiwoo,Luon"
ESPORTSTMNT01_3328516,2023-03-20,2023,LCKC,Nongshim Esports Academy,Dplus Kia Challengers,0,"Jax,Wukong,Veigar,Varus,Karma","Gnar,Sejuani,Jayce,Zeri,Leona","Mihile,Sounda,Callme,Jiwoo,Luon","Thanatos,Lucid,Pullbae,Rahel,Loopy"
ESPORTSTMNT01_3329463,2023-03-20,2023,LCKC,Nongshim Esports Academy,Dplus Kia Challengers,1,"K'Sante,Elise,Veigar,Aphelios,Thresh","Gnar,Lee Sin,Gragas,Zeri,Rakan","Mihile,Sounda,Calix,Jiwoo,Luon","Thanatos,Lucid,Pullbae,Rahel,Loopy"
ESPORTSTMNT01_3327794,2023-03-21,2023,LCKC,Hanwha Life Esports Challengers,T1 Esports Academy,0,"K'Sante,Wukong,Taliyah,Ashe,Heimerdinger","Sion,Maokai,Rumble,Draven,Kalista","Rooster,Guwon,Roamer,Lure,Duro","Dal,Forest,Bay,Smash,Baut"
ESPORTSTMNT01_3328749,2023-03-21,2023,LCKC,Hanwha Life Esports Challengers,T1 Esports Academy,0,"Renekton,Lee Sin,Ahri,Ashe,Heimerdinger","Sion,Nidalee,Veigar,Varus,Caitlyn","Rooster,Guwon,Roamer,Lure,Duro","Dal,Forest,Bay,Smash,Baut"
ESPORTSTMNT01_3328754,2023-03-21,2023,LCKC,T1 Esports Academy,Hanwha Life Esports Challengers,1,"Kennen,Vi,Annie,Jinx,Thresh","K'Sante,Wukong,Gragas,Zeri,Blitzcrank","Dal,Forest,Bay,Smash,Baut","Rooster,Guwon,Roamer,Lure,Duro"
ESPORTSTMNT04_2669241,2023-03-21,2023,PRM,SK Gaming Prime,Unicorns of Love Sexy Edition,1,"Gwen,Wukong,Ahri,Aphelios,Rakan","K'Sante,Sejuani,LeBlanc,Xayah,Heimerdinger","JNX,Lurox,FEBIVEN,Keduii,Prime","Venour,Peach,Mask,Fun K3y,Lekcyc"
ESPORTSTMNT04_2670224,2023-03-21,2023,PRM,Unicorns of Love Sexy Edition,SK Gaming Prime,1,"K'Sante,Lee Sin,LeBlanc,Varus,Rakan","Garen,Wukong,Annie,Aphelios,Thresh","Venour,Peach,Mask,Fun K3y,Lekcyc","JNX,Lurox,FEBIVEN,Keduii,Prime"
ESPORTSTMNT04_2670239,2023-03-21,2023,PRM,Unicorns of Love Sexy Edition,SK Gaming Prime,1,"Fiora,Diana,Jayce,Zeri,Annie","Renekton,Sejuani,Ahri,Aphelios,Bel'Veth","Venour,Peach,Mask,Fun K3y,Lekcyc","JNX,Lurox,FEBIVEN,Keduii,Prime"
ESPORTSTMNT04_2672214,2023-03-21,2023,PRM,SK Gaming Prime,Unicorns of Love Sexy Edition,0,"Gnar,Gragas,Syndra,Xayah,Annie","K'Sante,Graves,Ahri,Zeri,Rakan","JNX,Lurox,FEBIVEN,Keduii,Prime","Venour,Peach,Mask,Fun K3y,Lekcyc"
ESPORTSTMNT04_2669256,2023-03-22,2023,LFL,GameWard,Team GO,0,"Fiora,Wukong,Ahri,Xayah,Leona","K'Sante,Sejuani,Syndra,Jinx,Thresh","Badlulu,Eckas,twohoyrz,Peco,Raxxo","Ragner,Lyncas,Toucouille,Jezu,kamilius"
