game_id,tournament,year,blue_team,red_team,blue_picks,red_picks,blue_players,red_players,first_to_five,blue_time,red_time,is_ambiguous,blue_kills10,red_kills10,blue_kills15,red_kills15,blue_kills20,red_kills20,blue_kills25,red_kills25,blue_golddiff10,red_golddiff10,blue_fb,blue_ckpm,red_ckpm
LOLTMNT06_143474,EM,2025,StormMedia Fajnie Mieć Skład,Gentle Mates,"Ryze,Jarvan IV,Akali,Yunara,Bard","Rumble,Qiyana,Syndra,Jinx,Nautilus","frajgo,Rybson,Mrozku,zamulek,minemaciek","Empyros,Zicssi,Eika,Comp,Erdote",red,30.0,10.0,0,4.0,6.0,5.0,9.0,9.0,21.0,10.0,25.0,-708.0,708.0,0.0,1.8203,1.8203
LOLTMNT06_143475,EM,2025,Entropiq,Bushido Wildcats,"Yorick,Pantheon,Azir,Yunara,Alistar","Renekton,Sejuani,Yone,Smolder,Braum","Robocop,Shift,Wolorz,Yen,denyk","Zest,Peach,Kofte,Scorth,monkaS",red,30.0,25.0,0,0.0,2.0,0.0,4.0,0.0,4.0,4.0,14.0,-874.0,874.0,0.0,0.8302,0.8302
LOLTMNT06_143479,EM,2025,Zero Tenacity,ROSSMANN Centaurs,"Jax,Xin Zhao,Ahri,Smolder,Rell","K'Sante,Rek'Sai,Sylas,Sivir,Taric","Kozi,Zubac,Vasco,Woolite,JACTROLL","Addusto,Xagog,RoyalKanin,Fun K3y,Wildenbruch",red,15.0,15.0,1,2.0,2.0,6.0,5.0,7.0,5.0,7.0,9.0,-325.0,325.0,0.0,0.8427,0.8427
LOLTMNT06_143480,EM,2025,Unicorns of Love Sexy Edition,Senshi eSports,"Rumble,Wukong,Taliyah,Tristana,Alistar","K'Sante,Qiyana,Ahri,Kai'Sa,Leona","Fornoreason,White,Simpli,DenVoksne,seaz","MaiYuk,Pipibaat,Pesho,choego,Mahonix",red,30.0,10.0,0,3.0,5.0,5.0,8.0,6.0,10.0,8.0,11.0,-918.0,918.0,1.0,1.0841,1.0841
LOLTMNT06_143481,EM,2025,Veni Vidi Vici,Otter Side,"Yorick,Vi,Orianna,Smolder,Rakan","Yasuo,Jarvan IV,Syndra,Jhin,Zilean","iBo,Oleg,Marty,Rayito,Nash","Bayonetta,Silk,Oceann,Creepano,Ze Luis",red,30.0,15.0,0,2.0,4.0,4.0,5.0,6.0,8.0,15.0,11.0,-675.0,675.0,1.0,1.1139,1.1139
LOLTMNT06_143482,EM,2025,Los Ratones,Galions,"Gragas,Trundle,Mel,Kai'Sa,Nautilus","Ornn,Qiyana,Akali,Yunara,Blitzcrank","Baus,Velja,Nemesis,Crownie,Rekkles","Ragner,Xerxe,Serin,HARPOON,Zoelys",red,30.0,15.0,0,3.0,4.0,3.0,6.0,5.0,11.0,6.0,16.0,-847.0,847.0,0.0,0.9435,0.9435
LOLTMNT06_143495,EM,2025,Partizan Sangal,Unicorns of Love Sexy Edition,"Jax,Sejuani,Azir,Xayah,Alistar","Ambessa,Vi,LeBlanc,Ezreal,Bard","Chan,Stefan,Whistle,Axelent,HungryPanda","Fornoreason,White,Simpli,DenVoksne,seaz",blue,20.0,20.0,1,2.0,2.0,2.0,4.0,6.0,7.0,11.0,12.0,-395.0,395.0,1.0,1.0227,1.0227
LOLTMNT06_144103,EM,2025,Gentle Mates,eSuba,"Jax,Jarvan IV,Syndra,Miss Fortune,Rell","Gragas,Xin Zhao,Ziggs,Aphelios,Thresh","Empyros,Zicssi,Eika,Comp,Erdote","Kio,Savero,Roison,Vespa,Max1",blue,15.0,30.0,0,3.0,0.0,5.0,0.0,10.0,2.0,0.0,0.0,2736.0,-2736.0,1.0,1.0028,1.0028
LOLTMNT06_144114,EM,2025,Galions,Senshi eSports,"Sion,Wukong,Ryze,Kai'Sa,Neeko","K'Sante,Volibear,Hwei,Corki,Rell","Ragner,Xerxe,Serin,HARPOON,Zoelys","MaiYuk,Pipibaat,Pesho,choego,Mahonix",blue,15.0,15.0,1,2.0,1.0,5.0,6.0,14.0,10.0,27.0,12.0,1035.0,-1035.0,1.0,1.5864,1.5864
LOLTMNT06_144118,EM,2025,Entropiq,GnG Amazigh,"Yorick,Poppy,Orianna,Corki,Rakan","Sion,Jarvan IV,Akali,Kai'Sa,Bard","Robocop,Shift,Wolorz,Yen,denyk","Septico1,Dean,Koussay,Xicor,Sparz",red,30.0,25.0,0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,6.0,459.0,-459.0,0.0,0.6736,0.6736
LOLTMNT06_144120,EM,2025,ROSSMANN Centaurs,Colossal Gaming,"Rumble,Qiyana,Galio,Smolder,Leona","Yorick,Jarvan IV,Aurora,Yunara,Alistar","Addusto,Xagog,RoyalKanin,Fun K3y,Wildenbruch","Mietek,Jeykup,Vigil,Tyrone,Seneca",blue,20.0,30.0,0,4.0,0.0,4.0,2.0,7.0,2.0,14.0,4.0,1813.0,-1813.0,1.0,1.0588,1.0588
LOLTMNT06_144127,EM,2025,Los Heretics,Vitality.Bee,"K'Sante,Wukong,Orianna,Smolder,Leona","Gnar,Jarvan IV,Syndra,Yunara,Alistar","Tracyn,Daglas,Mercy9,Rin,Kaiser","JNX,Lurox,Vetheo,Jopa,Dekap",blue,20.0,20.0,1,3.0,3.0,3.0,4.0,5.0,9.0,6.0,11.0,-564.0,564.0,1.0,0.7709,0.7709
LOLTMNT06_144128,EM,2025,GIANTX iTero,Partizan Sangal,"Sion,Wukong,Zoe,Jinx,Alistar","Aatrox,Xin Zhao,Azir,Caitlyn,Nidalee","Badlulu,Ferret,Feisty,Aetinoth,Lospa","Chan,Stefan,Whistle,Axelent,HungryPanda",blue,25.0,30.0,0,1.0,0.0,2.0,1.0,4.0,2.0,9.0,3.0,-250.0,250.0,1.0,0.603,0.603
LOLTMNT06_144135,EM,2025,Berlin International Gaming,Otter Side,"Sion,Wukong,Orianna,Kai'Sa,Rakan","Mordekaiser,Maokai,Tristana,Jhin,Neeko","Shelfmade,Densi,Dajor,BEAN,LIMIT","Bayonetta,bicas,Silk,Creepano,Ze Luis",blue,15.0,30.0,0,3.0,0.0,7.0,2.0,9.0,3.0,14.0,4.0,1910.0,-1910.0,1.0,0.9419,0.9419
LOLTMNT06_144136,EM,2025,Geekay Esports,Zero Tenacity,"Rumble,Xin Zhao,Azir,Yunara,Alistar","Sion,Wukong,Taliyah,Jinx,Rell","Boda,Eckas,Giyuu,UNF0RGIVEN,B Butcher","Kozi,Zubac,Vasco,Woolite,JACTROLL",red,30.0,15.0,0,2.0,3.0,4.0,5.0,8.0,7.0,14.0,8.0,-772.0,772.0,0.0,0.946,0.946
LOLTMNT06_144139,EM,2025,Unicorns of Love Sexy Edition,Karmine Corp Blue,"Ambessa,Xin Zhao,Orianna,Yunara,Rell","Renekton,Wukong,Galio,Sivir,Braum","Fornoreason,White,Simpli,DenVoksne,seaz","Maynter,Yukino,SlowQ,3XA,Piero",blue,25.0,25.0,1,1.0,0.0,1.0,1.0,2.0,4.0,6.0,7.0,164.0,-164.0,1.0,0.6859,0.6859
LOLTMNT06_144140,EM,2025,Gamespace Mediterranean College Esports,ULF Esports,"Rumble,Poppy,Orianna,Ezreal,Nautilus","Jayce,Xin Zhao,Akali,Jhin,Bard","IceBreaker,Pallet,Tsiperakos,Nikiyas,Centu","Chasy,Typhoon,Gori,Kaori,Farfetch",blue,20.0,20.0,1,1.0,0.0,1.0,4.0,8.0,10.0,15.0,14.0,-1049.0,1049.0,1.0,1.4366,1.4366
LOLTMNT06_144143,EM,2025,Los Ratones,Forsaken,"Sion,Jarvan IV,Hwei,Zeri,Rell","Gwen,Xin Zhao,Orianna,Corki,Leona","Baus,Velja,Nemesis,Crownie,Rekkles","Melonik,Cinkrof,Secrett,Odi11,Kaseko",blue,20.0,30.0,0,1.0,1.0,4.0,3.0,8.0,3.0,14.0,7.0,1009.0,-1009.0,0.0,1.1018,1.1018
LOLTMNT06_144147,EM,2025,Zena Esports,Bushido Wildcats,"K'Sante,Jarvan IV,Azir,Corki,Braum","Gnar,Vi,Taliyah,Kai'Sa,Rell","Archfiend,Metroflox,Inzuh,Pericolo,Wuis","Zest,Peach,Kofte,Scorth,monkaS",blue,15.0,15.0,1,1.0,3.0,5.0,5.0,6.0,12.0,7.0,23.0,-1723.0,1723.0,1.0,1.3368,1.3368
LOLTMNT06_144151,EM,2025,Verdant,Zena Esports,"Rumble,Trundle,Yone,Corki,Alistar","Ambessa,Wukong,Hwei,Jinx,Nautilus","SLT,D4nKa,Sencux,Devn,Tore","Archfiend,Metroflox,Inzuh,Pericolo,Wuis",blue,15.0,30.0,0,2.0,0.0,6.0,2.0,13.0,5.0,22.0,5.0,1653.0,-1653.0,1.0,1.093,1.093
LOLTMNT06_144152,EM,2025,ROSSMANN Centaurs,Odivelas Sports Club,"Sion,Wukong,Ryze,Kai'Sa,Leona","Aatrox,Maokai,Mel,Smolder,Braum","Addusto,Xagog,RoyalKanin,Fun K3y,Wildenbruch","Shourdy,D4SH,Zuhy,ardaffler,Rutzou",blue,20.0,30.0,0,0.0,1.0,4.0,3.0,9.0,4.0,18.0,5.0,570.0,-570.0,0.0,1.0533,1.0533
LOLTMNT06_144154,EM,2025,TeamOrangeGaming,Misa Esports,"Gnar,Wukong,Ahri,Yunara,Nautilus","Ambessa,Jarvan IV,Ryze,Corki,Neeko","Smurfe,Cboi,Six10,Vzz,Infoneral","Mihile,Closer,Callme,ToongE,Batuuu",blue,20.0,30.0,0,1.0,0.0,2.0,0.0,7.0,2.0,12.0,10.0,924.0,-924.0,1.0,0.8644,0.8644
LOLTMNT06_144155,EM,2025,Veni Vidi Vici,Entropiq,"Yorick,Jarvan IV,Orianna,Xayah,Rakan","Cho'Gath,Xin Zhao,Azir,Kai'Sa,Nautilus","iBo,Oleg,Marty,Rayito,Nash","Robocop,Shift,Wolorz,Yen,denyk",blue,20.0,30.0,0,1.0,1.0,4.0,3.0,10.0,4.0,19.0,7.0,1866.0,-1866.0,1.0,1.1334,1.1334
LOLTMNT06_144156,EM,2025,Los Ratones,Barça eSports,"Galio,Viego,Syndra,Zeri,Lulu","Rumble,Qiyana,Aurora,Xayah,Rakan","Baus,Velja,Nemesis,Crownie,Rekkles","WhiteKnight,113,Czekolad,Legolas,whiteinn",red,30.0,15.0,0,0.0,2.0,1.0,7.0,2.0,10.0,2.0,11.0,-645.0,645.0,0.0,0.5441,0.5441
LOLTMNT06_144157,EM,2025,Vitality.Bee,ULF Esports,"Sion,Trundle,Ryze,Zeri,Braum","Ambessa,Xin Zhao,Galio,Varus,Zilean","JNX,Lurox,Vetheo,Jopa,Dekap","Chasy,Typhoon,Gori,Kaori,Farfetch",red,30.0,15.0,0,1.0,3.0,3.0,5.0,4.0,8.0,8.0,11.0,-466.0,466.0,0.0,1.1063,1.1063
LOLTMNT06_144159,EM,2025,Zero Tenacity,StormMedia Fajnie Mieć Skład,"Jax,Lillia,Viktor,Xayah,Rakan","Rumble,Wukong,Sylas,Jhin,Rell","Kozi,Zubac,Vasco,Woolite,JACTROLL","frajgo,Rybson,Mrozku,zamulek,minemaciek",blue,15.0,30.0,0,2.0,0.0,6.0,0.0,11.0,2.0,16.0,4.0,918.0,-918.0,1.0,1.0157,1.0157
LOLTMNT06_144160,EM,2025,Team Phantasma,Forsaken,"K'Sante,Jarvan IV,Orianna,Corki,Alistar","Gnar,Wukong,Akali,Tristana,Rell","Spooder,Manaty,Peppe,Vaynedeta,REAVER","Melonik,Cinkrof,Secrett,Odi11,Kaseko",blue,20.0,30.0,0,1.0,0.0,4.0,2.0,5.0,2.0,10.0,4.0,108.0,-108.0,1.0,0.8085,0.8085
LOLTMNT06_144191,EM,2025,Colossal Gaming,Entropiq,"K'Sante,Xin Zhao,Orianna,Smolder,Nautilus","Gnar,Wukong,Akali,Corki,Rakan","Mietek,Jeykup,Vigil,Tyrone,Seneca","Robocop,Shift,Wolorz,Yen,denyk",red,30.0,15.0,0,0.0,1.0,2.0,5.0,5.0,9.0,6.0,14.0,-1006.0,1006.0,0.0,1.0405,1.0405
LOLTMNT06_144192,EM,2025,Senshi eSports,Otter Side,"Yorick,Jarvan IV,Azir,Ezreal,Neeko","Irelia,Volibear,Hwei,Jhin,Bard","MaiYuk,Pipibaat,Pesho,choego,Mahonix","Bayonetta,bicas,Silk,Creepano,Ze Luis",red,30.0,15.0,0,1.0,3.0,1.0,6.0,3.0,9.0,4.0,13.0,-1607.0,1607.0,0.0,0.9059,0.9059
LOLTMNT06_144201,EM,2025,ROSSMANN Centaurs,Barça eSports,"Shen,Naafiri,Orianna,Lucian,Leona","Sion,Jarvan IV,Ahri,Kai'Sa,Neeko","Addusto,Xagog,RoyalKanin,Fun K3y,Wildenbruch","WhiteKnight,113,Czekolad,Legolas,whiteinn",red,15.0,15.0,1,2.0,3.0,10.0,6.0,15.0,10.0,22.0,13.0,-1417.0,1417.0,0.0,1.4373,1.4373
LOLTMNT06_144205,EM,2025,Odivelas Sports Club,GnG Amazigh,"Ornn,Maokai,Xerath,Smolder,Thresh","Ambessa,Ivern,Taliyah,Corki,Nautilus","Shourdy,D4SH,Zuhy,ardaffler,Rutzou","Septico1,Dean,Koussay,Xicor,Sparz",red,20.0,20.0,1,2.0,2.0,3.0,4.0,7.0,7.0,12.0,10.0,-51.0,51.0,0.0,1.0965,1.0965
LOLTMNT06_144214,EM,2025,StormMedia Fajnie Mieć Skład,eSuba,"Sion,Naafiri,Orianna,Xayah,Rakan","Yorick,Xin Zhao,Morgana,Kai'Sa,Rell","frajgo,Rybson,Mrozku,zamulek,minemaciek","Kio,Savero,Roison,Vespa,Max1",blue,15.0,30.0,0,3.0,2.0,6.0,3.0,9.0,6.0,10.0,6.0,1145.0,-1145.0,1.0,0.7289,0.7289
LOLTMNT06_144215,EM,2025,Misa Esports,Partizan Sangal,"K'Sante,Wukong,Hwei,Varus,Neeko","Aatrox,Xin Zhao,Ryze,Caitlyn,Karma","Mihile,Closer,Callme,ToongE,Batuuu","Chan,Stefan,Whistle,Axelent,HungryPanda",blue,15.0,30.0,0,1.0,1.0,7.0,3.0,9.0,4.0,9.0,4.0,-795.0,795.0,0.0,0.7858,0.7858
LOLTMNT06_144218,EM,2025,Forsaken,Unicorns of Love Sexy Edition,"Jax,Jarvan IV,Syndra,Sivir,Karma","Ambessa,Xin Zhao,Azir,Yunara,Alistar","Melonik,Cinkrof,Secrett,Odi11,Kaseko","Fornoreason,White,Simpli,DenVoksne,seaz",blue,10.0,30.0,0,5.0,1.0,6.0,1.0,13.0,4.0,14.0,6.0,3077.0,-3077.0,1.0,0.8747,0.8747
LOLTMNT06_144219,EM,2025,Vitality.Bee,Geekay Esports,"Aatrox,Xin Zhao,Orianna,Yunara,Alistar","Aurora,Wukong,Galio,Corki,Rakan","JNX,Lurox,Vetheo,Jopa,Dekap","Boda,Eckas,Giyuu,UNF0RGIVEN,B Butcher",red,25.0,25.0,1,2.0,2.0,3.0,2.0,3.0,3.0,9.0,5.0,1009.0,-1009.0,0.0,0.7156,0.7156
LOLTMNT06_144245,EM,2025,Barça eSports,GIANTX iTero,"K'Sante,Naafiri,Orianna,Aphelios,Thresh","Jax,Jarvan IV,Syndra,Kai'Sa,Rakan","WhiteKnight,113,Czekolad,Legolas,whiteinn","Badlulu,Ferret,Feisty,Aetinoth,Lospa",blue,20.0,30.0,0,2.0,0.0,4.0,2.0,6.0,3.0,12.0,9.0,925.0,-925.0,1.0,1.0876,1.0876
LOLTMNT06_144246,EM,2025,Los Ratones,Bushido Wildcats,"Cho'Gath,Jarvan IV,Galio,Xayah,Rakan","Aatrox,Vi,Azir,Corki,Neeko","Baus,Velja,Nemesis,Crownie,Rekkles","Zest,Peach,Kofte,Scorth,monkaS",blue,15.0,15.0,1,4.0,4.0,6.0,5.0,11.0,7.0,14.0,8.0,-432.0,432.0,1.0,0.9181,0.9181
LOLTMNT06_144250,EM,2025,Senshi eSports,Entropiq,"Rumble,Wukong,Galio,Kai'Sa,Nautilus","Ornn,Xin Zhao,Orianna,Corki,Neeko","MaiYuk,Pipibaat,Pesho,choego,Mahonix","Robocop,Shift,Wolorz,Yen,denyk",blue,10.0,30.0,0,8.0,2.0,8.0,2.0,16.0,4.0,22.0,6.0,2524.0,-2524.0,1.0,1.1942,1.1942
LOLTMNT06_144251,EM,2025,Zero Tenacity,GnG Amazigh,"Sion,Wukong,Viktor,Sivir,Karma","Aatrox,Ivern,Akali,Zeri,Leona","Kozi,Zubac,Vasco,Woolite,JACTROLL","Septico1,Dean,Koussay,Xicor,Sparz",blue,20.0,30.0,0,3.0,2.0,4.0,2.0,11.0,2.0,17.0,3.0,780.0,-780.0,1.0,0.9085,0.9085
LOLTMNT06_144257,EM,2025,Verdant,Otter Side,"Sion,Trundle,Ryze,Kai'Sa,Alistar","Mordekaiser,Jarvan IV,Viktor,Jhin,Rakan","SLT,D4nKa,Sencux,Devn,Tore","Bayonetta,bicas,Silk,Creepano,Ze Luis",red,15.0,15.0,1,4.0,3.0,9.0,8.0,10.0,9.0,17.0,15.0,899.0,-899.0,0.0,1.4286,1.4286
LOLTMNT06_144259,EM,2025,Karmine Corp Blue,ULF Esports,"Rumble,Jarvan IV,Galio,Jhin,Neeko","Gnar,Vi,Taliyah,Lucian,Nautilus","Maynter,Yukino,SlowQ,3XA,Piero","Chasy,Typhoon,Gori,Kaori,Farfetch",blue,15.0,15.0,1,2.0,3.0,7.0,6.0,11.0,10.0,17.0,12.0,-65.0,65.0,1.0,1.1457,1.1457
LOLTMNT06_144261,EM,2025,Gamespace Mediterranean College Esports,eSuba,"Rumble,Xin Zhao,Taliyah,Corki,Bard","K'Sante,Wukong,Hwei,Smolder,Rakan","IceBreaker,Pallet,Tsiperakos,Nikiyas,Centu","Kio,Savero,Roison,Vespa,Max1",blue,15.0,30.0,0,4.0,1.0,6.0,3.0,9.0,5.0,15.0,7.0,883.0,-883.0,1.0,0.9644,0.9644
LOLTMNT06_144262,EM,2025,eSuba,Gamespace Mediterranean College Esports,"Ambessa,Vi,Morgana,Tristana,Rell","Renekton,Qiyana,Mel,Kai'Sa,Nautilus","Kio,Savero,Roison,Vespa,Max1","IceBreaker,Pallet,Tsiperakos,Nikiyas,Centu",blue,20.0,20.0,1,1.0,2.0,3.0,3.0,7.0,9.0,14.0,11.0,-770.0,770.0,1.0,1.1142,1.1142
LOLTMNT06_144265,EM,2025,Unicorns of Love Sexy Edition,Colossal Gaming,"Gragas,Trundle,Viktor,Kai'Sa,Amumu","Gnar,Zed,Ryze,Zeri,Rakan","Fornoreason,White,Simpli,DenVoksne,seaz","Mietek,Jeykup,Vigil,Tyrone,Seneca",blue,20.0,30.0,0,0.0,1.0,1.0,3.0,6.0,4.0,12.0,4.0,-982.0,982.0,0.0,1.0872,1.0872
LOLTMNT06_144353,EM,2025,TeamOrangeGaming,Barça eSports,"Yorick,Wukong,Annie,Corki,Bard","Rumble,Naafiri,Syndra,Smolder,Rell","Smurfe,Cboi,Six10,Vzz,Infoneral","WhiteKnight,113,Czekolad,Legolas,whiteinn",red,30.0,15.0,0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,9.0,603.0,-603.0,1.0,0.744,0.744
LOLTMNT06_144355,EM,2025,StormMedia Fajnie Mieć Skład,Otter Side,"Aatrox,Naafiri,Orianna,Kai'Sa,Poppy","Yone,Wukong,LeBlanc,Yunara,Alistar","frajgo,Rybson,Mrozku,zamulek,minemaciek","Bayonetta,bicas,Silk,Creepano,Ze Luis",blue,15.0,30.0,0,4.0,0.0,6.0,4.0,11.0,10.0,17.0,10.0,2239.0,-2239.0,1.0,1.1823,1.1823
LOLTMNT06_144357,EM,2025,Karmine Corp Blue,Odivelas Sports Club,"Sion,Wukong,Azir,Jhin,Bard","Aatrox,Sejuani,Hwei,Aphelios,Thresh","Maynter,Yukino,SlowQ,3XA,Piero","Shourdy,D4SH,Zuhy,ardaffler,Rutzou",red,30.0,15.0,0,2.0,1.0,3.0,5.0,6.0,6.0,8.0,6.0,736.0,-736.0,0.0,0.8792,0.8792
LOLTMNT06_144358,EM,2025,Zero Tenacity,Senshi eSports,"Jayce,Lillia,Orianna,Xayah,Rakan","Yorick,Wukong,Galio,Zeri,Rell","Kozi,Zubac,Vasco,Woolite,JACTROLL","MaiYuk,Pipibaat,Pesho,choego,Mahonix",blue,15.0,15.0,1,4.0,2.0,6.0,6.0,11.0,7.0,16.0,10.0,1431.0,-1431.0,1.0,1.0787,1.0787
LOLTMNT06_144363,EM,2025,ULF Esports,Unicorns of Love Sexy Edition,"Ambessa,Lee Sin,LeBlanc,Kai'Sa,Alistar","Sion,Wukong,Viktor,Ezreal,Braum","Chasy,Typhoon,Gori,Kaori,Farfetch","Fornoreason,White,Simpli,DenVoksne,seaz",red,15.0,15.0,1,2.0,2.0,5.0,6.0,6.0,6.0,6.0,7.0,102.0,-102.0,0.0,0.6825,0.6825
LOLTMNT06_144365,EM,2025,Verdant,Gentle Mates,"K'Sante,Vi,Orianna,Sivir,Nautilus","Jax,Skarner,Ziggs,Xayah,Rell","SLT,D4nKa,Sencux,Devn,Tore","Empyros,Zicssi,Eika,Comp,Erdote",red,30.0,15.0,0,2.0,3.0,3.0,5.0,6.0,7.0,10.0,7.0,87.0,-87.0,0.0,0.7523,0.7523
LOLTMNT06_144366,EM,2025,Unicorns of Love Sexy Edition,ULF Esports,"Yorick,Vi,Orianna,Sivir,Lulu","Rumble,Naafiri,Azir,Xayah,Rakan","Fornoreason,White,Simpli,DenVoksne,seaz","Chasy,Typhoon,Gori,Kaori,Farfetch",blue,10.0,30.0,0,6.0,3.0,11.0,4.0,14.0,4.0,20.0,6.0,1820.0,-1820.0,1.0,1.2125,1.2125
LOLTMNT06_144367,EM,2025,Entropiq,Zena Esports,"Yorick,Vi,Azir,Sivir,Braum","Gwen,Viego,Ahri,Jhin,Rell","Robocop,Shift,Wolorz,Yen,denyk","Archfiend,Metroflox,Inzuh,Pericolo,Wuis",blue,15.0,15.0,1,4.0,2.0,9.0,6.0,12.0,7.0,23.0,13.0,1730.0,-1730.0,1.0,1.4954,1.4954
LOLTMNT06_144377,EM,2025,Gentle Mates,Verdant,"Yorick,Jarvan IV,Cassiopeia,Kai'Sa,Leona","Cho'Gath,Wukong,Ryze,Miss Fortune,Bard","Empyros,Zicssi,Eika,Comp,Erdote","SLT,D4nKa,Sencux,Devn,Tore",red,30.0,15.0,0,3.0,4.0,4.0,7.0,6.0,10.0,8.0,10.0,420.0,-420.0,1.0,0.7713,0.7713
LOLTMNT06_144388,EM,2025,GIANTX iTero,ROSSMANN Centaurs,"Jax,Xin Zhao,Ahri,Yunara,Rakan","K'Sante,Trundle,Ryze,Jinx,Rell","Badlulu,Ferret,Feisty,Aetinoth,Lospa","Addusto,Xagog,RoyalKanin,Fun K3y,Wildenbruch",red,30.0,10.0,0,4.0,6.0,6.0,13.0,6.0,17.0,6.0,23.0,-1040.0,1040.0,1.0,1.2485,1.2485
LOLTMNT06_144390,EM,2025,Team Phantasma,GnG Amazigh,"Renekton,Ivern,Ryze,Xayah,Nautilus","Jax,Maokai,Hwei,Kai'Sa,Rell","Spooder,Manaty,Peppe,Vaynedeta,REAVER","Septico1,Dean,Koussay,Xicor,Sparz",red,30.0,10.0,0,4.0,5.0,7.0,7.0,8.0,7.0,13.0,8.0,696.0,-696.0,1.0,1.1918,1.1918
LOLTMNT06_144391,EM,2025,Misa Esports,Los Ratones,"Aatrox,Skarner,Azir,Caitlyn,Karma","Volibear,Vi,Hwei,Xayah,Rakan","Mihile,Closer,Callme,ToongE,Batuuu","Baus,Velja,Nemesis,Crownie,Rekkles",red,30.0,25.0,0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,8.0,640.0,-640.0,1.0,0.7504,0.7504
LOLTMNT06_144393,EM,2025,Misa Esports,Los Ratones,"K'Sante,Poppy,Ryze,Aphelios,Lulu","Gragas,Naafiri,Cassiopeia,Lucian,Nami","Mihile,Closer,Callme,ToongE,Batuuu","Baus,Velja,Nemesis,Crownie,Rekkles",red,20.0,20.0,1,1.0,3.0,3.0,4.0,9.0,6.0,10.0,7.0,-1048.0,1048.0,0.0,0.6414,0.6414
LOLTMNT06_144401,EM,2025,Los Heretics,Barça eSports,"K'Sante,Poppy,Azir,Xayah,Rakan","Cho'Gath,Xin Zhao,Orianna,Kai'Sa,Rell","Tracyn,Daglas,Mercy9,Rin,Kaiser","WhiteKnight,113,Czekolad,Legolas,whiteinn",blue,20.0,20.0,1,1.0,1.0,2.0,1.0,7.0,8.0,8.0,12.0,170.0,-170.0,1.0,0.8676,0.8676
LOLTMNT06_144402,EM,2025,GnG Amazigh,TeamOrangeGaming,"Sion,Jarvan IV,Zoe,Yunara,Rakan","Rumble,Rek'Sai,Galio,Kai'Sa,Rell","Septico1,Dean,Koussay,Xicor,Sparz","Smurfe,Cboi,Six10,Vzz,Infoneral",red,30.0,15.0,0,1.0,1.0,1.0,6.0,4.0,9.0,6.0,14.0,177.0,-177.0,1.0,0.9988,0.9988
LOLTMNT06_144405,EM,2025,TeamOrangeGaming,GnG Amazigh,"Gnar,Pantheon,Ahri,Corki,Alistar","Olaf,Xin Zhao,Mel,Kog'Maw,Braum","Smurfe,Cboi,Six10,Vzz,Infoneral","Septico1,Dean,Koussay,Xicor,Sparz",blue,20.0,30.0,0,1.0,0.0,4.0,1.0,6.0,3.0,11.0,7.0,-100.0,100.0,1.0,0.8472,0.8472
LOLTMNT06_144407,EM,2025,Barça eSports,Los Heretics,"Renekton,Zed,Syndra,Corki,Braum","Jayce,Wukong,Aurora,Yunara,Alistar","WhiteKnight,113,Czekolad,Legolas,whiteinn","Tracyn,Daglas,Mercy9,Rin,Kaiser",blue,15.0,30.0,0,3.0,1.0,6.0,4.0,7.0,6.0,13.0,9.0,1190.0,-1190.0,1.0,1.0985,1.0985
LOLTMNT06_144408,EM,2025,Karmine Corp Blue,Partizan Sangal,"Rumble,Qiyana,Taliyah,Corki,Alistar","Gwen,Zed,Twisted Fate,Yunara,Nautilus","Maynter,Yukino,SlowQ,3XA,Piero","Chan,Stefan,Whistle,Axelent,HungryPanda",red,15.0,15.0,1,3.0,3.0,8.0,6.0,11.0,8.0,18.0,10.0,-116.0,116.0,0.0,1.1832,1.1832
LOLTMNT06_144411,EM,2025,Forsaken,Odivelas Sports Club,"Jax,Morgana,Viktor,Caitlyn,Karma","Garen,Sejuani,Xerath,Jinx,Nautilus","Melonik,Cinkrof,Secrett,Odi11,Kaseko","Shourdy,D4SH,Zuhy,ardaffler,Rutzou",red,30.0,15.0,0,2.0,4.0,3.0,6.0,4.0,9.0,5.0,10.0,-157.0,157.0,0.0,0.9781,0.9781
LOLTMNT06_144415,EM,2025,Bushido Wildcats,Entropiq,"Aurora,Jarvan IV,Sion,Xayah,Rakan","Galio,Xin Zhao,Ambessa,Kai'Sa,Neeko","Zest,Peach,Kofte,Scorth,monkaS","Robocop,Shift,Wolorz,Yen,denyk",blue,15.0,30.0,0,4.0,1.0,7.0,2.0,7.0,2.0,8.0,5.0,2319.0,-2319.0,1.0,0.887,0.887
LOLTMNT06_144416,EM,2025,ROSSMANN Centaurs,Zero Tenacity,"Shen,Wukong,Taliyah,Lucian,Nautilus","Sion,Lillia,Hwei,Aphelios,Braum","Addusto,Xagog,RoyalKanin,Fun K3y,Wildenbruch","Kozi,Zubac,Vasco,Woolite,JACTROLL",blue,10.0,30.0,0,6.0,3.0,11.0,3.0,19.0,8.0,19.0,13.0,1785.0,-1785.0,0.0,1.3549,1.3549
